e_feat_id	name	source	type	contig	start	stop	strand
1372	Wade_p1372	Wade	Promoter	U00096	2315753	2315753	+
1373	Wade_p1373	Wade	Promoter	U00096	2315754	2315754	+
1374	Wade_p1374	Wade	Promoter	U00096	2315838	2315838	+
1375	Wade_p1375	Wade	Promoter	U00096	2326441	2326441	+
1376	Wade_p1376	Wade	Promoter	U00096	2327117	2327117	+
1377	Wade_p1377	Wade	Promoter	U00096	2327963	2327963	+
1378	Wade_p1378	Wade	Promoter	U00096	2327964	2327964	+
1379	Wade_p1379	Wade	Promoter	U00096	2327969	2327969	+
138	Wade_p138	Wade	Promoter	U00096	202747	202747	+
1380	Wade_p1380	Wade	Promoter	U00096	2332263	2332263	+
1381	Wade_p1381	Wade	Promoter	U00096	2333902	2333902	+
1382	Wade_p1382	Wade	Promoter	U00096	2333903	2333903	+
1383	Wade_p1383	Wade	Promoter	U00096	2335039	2335039	+
1384	Wade_p1384	Wade	Promoter	U00096	2338735	2338735	+
1385	Wade_p1385	Wade	Promoter	U00096	2339538	2339538	+
1386	Wade_p1386	Wade	Promoter	U00096	2343508	2343508	+
1387	Wade_p1387	Wade	Promoter	U00096	2347064	2347064	+
1388	Wade_p1388	Wade	Promoter	U00096	2365590	2365590	+
1389	Wade_p1389	Wade	Promoter	U00096	2372270	2372270	+
139	Wade_p139	Wade	Promoter	U00096	206371	206371	+
1390	Wade_p1390	Wade	Promoter	U00096	2373603	2373603	+
1391	Wade_p1391	Wade	Promoter	U00096	2385404	2385404	+
1392	Wade_p1392	Wade	Promoter	U00096	2386909	2386909	+
1393	Wade_p1393	Wade	Promoter	U00096	2388772	2388772	+
1394	Wade_p1394	Wade	Promoter	U00096	2390330	2390330	+
1395	Wade_p1395	Wade	Promoter	U00096	2394125	2394125	+
1396	Wade_p1396	Wade	Promoter	U00096	2401790	2401790	+
1397	Wade_p1397	Wade	Promoter	U00096	2404617	2404617	+
1398	Wade_p1398	Wade	Promoter	U00096	2405340	2405340	+
1399	Wade_p1399	Wade	Promoter	U00096	2407509	2407509	+
14	Wade_p14	Wade	Promoter	U00096	9277	9277	+
140	Wade_p140	Wade	Promoter	U00096	208111	208111	+
1400	Wade_p1400	Wade	Promoter	U00096	2408835	2408835	+
1401	Wade_p1401	Wade	Promoter	U00096	2413247	2413247	+
1402	Wade_p1402	Wade	Promoter	U00096	2414486	2414486	+
1403	Wade_p1403	Wade	Promoter	U00096	2414978	2414978	+
1404	Wade_p1404	Wade	Promoter	U00096	2417171	2417171	+
1405	Wade_p1405	Wade	Promoter	U00096	2421300	2421300	+
1406	Wade_p1406	Wade	Promoter	U00096	2421301	2421301	+
1407	Wade_p1407	Wade	Promoter	U00096	2421354	2421354	+
1408	Wade_p1408	Wade	Promoter	U00096	2421619	2421619	+
1409	Wade_p1409	Wade	Promoter	U00096	2424511	2424511	+
141	Wade_p141	Wade	Promoter	U00096	208275	208275	+
1410	Wade_p1410	Wade	Promoter	U00096	2424524	2424524	+
1411	Wade_p1411	Wade	Promoter	U00096	2424934	2424934	+
1412	Wade_p1412	Wade	Promoter	U00096	2428795	2428795	+
1413	Wade_p1413	Wade	Promoter	U00096	2437177	2437177	+
1414	Wade_p1414	Wade	Promoter	U00096	2437872	2437872	+
1415	Wade_p1415	Wade	Promoter	U00096	2441739	2441739	+
1416	Wade_p1416	Wade	Promoter	U00096	2442802	2442802	+
1417	Wade_p1417	Wade	Promoter	U00096	2445333	2445333	+
1418	Wade_p1418	Wade	Promoter	U00096	2448221	2448221	+
1419	Wade_p1419	Wade	Promoter	U00096	2448467	2448467	+
142	Wade_p142	Wade	Promoter	U00096	208411	208411	+
1420	Wade_p1420	Wade	Promoter	U00096	2463029	2463029	+
1421	Wade_p1421	Wade	Promoter	U00096	2465273	2465273	+
1422	Wade_p1422	Wade	Promoter	U00096	2465275	2465275	+
1423	Wade_p1423	Wade	Promoter	U00096	2465276	2465276	+
1424	Wade_p1424	Wade	Promoter	U00096	2465446	2465446	+
1425	Wade_p1425	Wade	Promoter	U00096	2467064	2467064	+
1426	Wade_p1426	Wade	Promoter	U00096	2467307	2467307	+
1427	Wade_p1427	Wade	Promoter	U00096	2476376	2476376	+
1428	Wade_p1428	Wade	Promoter	U00096	2476377	2476377	+
1429	Wade_p1429	Wade	Promoter	U00096	2484496	2484496	+
143	Wade_p143	Wade	Promoter	U00096	211858	211858	+
1430	Wade_p1430	Wade	Promoter	U00096	2488443	2488443	+
1431	Wade_p1431	Wade	Promoter	U00096	2496404	2496404	+
1432	Wade_p1432	Wade	Promoter	U00096	2498648	2498648	+
1433	Wade_p1433	Wade	Promoter	U00096	2500009	2500009	+
1434	Wade_p1434	Wade	Promoter	U00096	2500012	2500012	+
1435	Wade_p1435	Wade	Promoter	U00096	2500392	2500392	+
1436	Wade_p1436	Wade	Promoter	U00096	2500998	2500998	+
1437	Wade_p1437	Wade	Promoter	U00096	2507313	2507313	+
1438	Wade_p1438	Wade	Promoter	U00096	2510961	2510961	+
1439	Wade_p1439	Wade	Promoter	U00096	2512694	2512694	+
144	Wade_p144	Wade	Promoter	U00096	211967	211967	+
1440	Wade_p1440	Wade	Promoter	U00096	2518420	2518420	+
1441	Wade_p1441	Wade	Promoter	U00096	2519116	2519116	+
1442	Wade_p1442	Wade	Promoter	U00096	2520923	2520923	+
1443	Wade_p1443	Wade	Promoter	U00096	2523716	2523716	+
1444	Wade_p1444	Wade	Promoter	U00096	2523877	2523877	+
1445	Wade_p1445	Wade	Promoter	U00096	2525595	2525595	+
1446	Wade_p1446	Wade	Promoter	U00096	2525619	2525619	+
1447	Wade_p1447	Wade	Promoter	U00096	2527566	2527566	+
1448	Wade_p1448	Wade	Promoter	U00096	2527567	2527567	+
1449	Wade_p1449	Wade	Promoter	U00096	2530125	2530125	+
145	Wade_p145	Wade	Promoter	U00096	214269	214269	+
1450	Wade_p1450	Wade	Promoter	U00096	2532378	2532378	+
1451	Wade_p1451	Wade	Promoter	U00096	2533950	2533950	+
1452	Wade_p1452	Wade	Promoter	U00096	2534788	2534788	+
1453	Wade_p1453	Wade	Promoter	U00096	2534789	2534789	+
1454	Wade_p1454	Wade	Promoter	U00096	2534897	2534897	+
1455	Wade_p1455	Wade	Promoter	U00096	2535452	2535452	+
1456	Wade_p1456	Wade	Promoter	U00096	2535609	2535609	+
1457	Wade_p1457	Wade	Promoter	U00096	2535610	2535610	+
1458	Wade_p1458	Wade	Promoter	U00096	2535611	2535611	+
1459	Wade_p1459	Wade	Promoter	U00096	2535612	2535612	+
146	Wade_p146	Wade	Promoter	U00096	214989	214989	+
1460	Wade_p1460	Wade	Promoter	U00096	2537380	2537380	+
1461	Wade_p1461	Wade	Promoter	U00096	2537590	2537590	+
1462	Wade_p1462	Wade	Promoter	U00096	2537627	2537627	+
1463	Wade_p1463	Wade	Promoter	U00096	2545733	2545733	+
1464	Wade_p1464	Wade	Promoter	U00096	2552279	2552279	+
1465	Wade_p1465	Wade	Promoter	U00096	2557312	2557312	+
1466	Wade_p1466	Wade	Promoter	U00096	2557314	2557314	+
1467	Wade_p1467	Wade	Promoter	U00096	2559814	2559814	+
1468	Wade_p1468	Wade	Promoter	U00096	2561072	2561072	+
1469	Wade_p1469	Wade	Promoter	U00096	2564280	2564280	+
147	Wade_p147	Wade	Promoter	U00096	215605	215605	+
1470	Wade_p1470	Wade	Promoter	U00096	2564867	2564867	+
1471	Wade_p1471	Wade	Promoter	U00096	2572118	2572118	+
1472	Wade_p1472	Wade	Promoter	U00096	2573572	2573572	+
1473	Wade_p1473	Wade	Promoter	U00096	2574760	2574760	+
1474	Wade_p1474	Wade	Promoter	U00096	2574831	2574831	+
1475	Wade_p1475	Wade	Promoter	U00096	2577130	2577130	+
1476	Wade_p1476	Wade	Promoter	U00096	2583365	2583365	+
1477	Wade_p1477	Wade	Promoter	U00096	2586410	2586410	+
1478	Wade_p1478	Wade	Promoter	U00096	2587540	2587540	+
1479	Wade_p1479	Wade	Promoter	U00096	2592513	2592513	+
148	Wade_p148	Wade	Promoter	U00096	216712	216712	+
1480	Wade_p1480	Wade	Promoter	U00096	2597223	2597223	+
1481	Wade_p1481	Wade	Promoter	U00096	2597224	2597224	+
1482	Wade_p1482	Wade	Promoter	U00096	2614446	2614446	+
1483	Wade_p1483	Wade	Promoter	U00096	2615820	2615820	+
1484	Wade_p1484	Wade	Promoter	U00096	2616025	2616025	+
1485	Wade_p1485	Wade	Promoter	U00096	2616068	2616068	+
1486	Wade_p1486	Wade	Promoter	U00096	2616657	2616657	+
1487	Wade_p1487	Wade	Promoter	U00096	2616959	2616959	+
1488	Wade_p1488	Wade	Promoter	U00096	2617504	2617504	+
1489	Wade_p1489	Wade	Promoter	U00096	2617549	2617549	+
149	Wade_p149	Wade	Promoter	U00096	217143	217143	+
1490	Wade_p1490	Wade	Promoter	U00096	2618732	2618732	+
1491	Wade_p1491	Wade	Promoter	U00096	2620107	2620107	+
1492	Wade_p1492	Wade	Promoter	U00096	2621154	2621154	+
1493	Wade_p1493	Wade	Promoter	U00096	2622047	2622047	+
1494	Wade_p1494	Wade	Promoter	U00096	2628524	2628524	+
1495	Wade_p1495	Wade	Promoter	U00096	2629252	2629252	+
1496	Wade_p1496	Wade	Promoter	U00096	2630321	2630321	+
1497	Wade_p1497	Wade	Promoter	U00096	2630445	2630445	+
1498	Wade_p1498	Wade	Promoter	U00096	2633737	2633737	+
1499	Wade_p1499	Wade	Promoter	U00096	2637869	2637869	+
15	Wade_p15	Wade	Promoter	U00096	12133	12133	+
150	Wade_p150	Wade	Promoter	U00096	220007	220007	+
1500	Wade_p1500	Wade	Promoter	U00096	2637870	2637870	+
1501	Wade_p1501	Wade	Promoter	U00096	2643541	2643541	+
1502	Wade_p1502	Wade	Promoter	U00096	2643768	2643768	+
1503	Wade_p1503	Wade	Promoter	U00096	2649162	2649162	+
1504	Wade_p1504	Wade	Promoter	U00096	2652469	2652469	+
1505	Wade_p1505	Wade	Promoter	U00096	2653837	2653837	+
1506	Wade_p1506	Wade	Promoter	U00096	2656378	2656378	+
1507	Wade_p1507	Wade	Promoter	U00096	2656428	2656428	+
1508	Wade_p1508	Wade	Promoter	U00096	2660375	2660375	+
1509	Wade_p1509	Wade	Promoter	U00096	2661766	2661766	+
151	Wade_p151	Wade	Promoter	U00096	222805	222805	+
1510	Wade_p1510	Wade	Promoter	U00096	2663406	2663406	+
1511	Wade_p1511	Wade	Promoter	U00096	2664354	2664354	+
1512	Wade_p1512	Wade	Promoter	U00096	2669494	2669494	+
1513	Wade_p1513	Wade	Promoter	U00096	2669495	2669495	+
1514	Wade_p1514	Wade	Promoter	U00096	2669496	2669496	+
1515	Wade_p1515	Wade	Promoter	U00096	2669497	2669497	+
1516	Wade_p1516	Wade	Promoter	U00096	2669498	2669498	+
1517	Wade_p1517	Wade	Promoter	U00096	2673320	2673320	+
1518	Wade_p1518	Wade	Promoter	U00096	2673322	2673322	+
1519	Wade_p1519	Wade	Promoter	U00096	2676853	2676853	+
152	Wade_p152	Wade	Promoter	U00096	222806	222806	+
1520	Wade_p1520	Wade	Promoter	U00096	2682824	2682824	+
1521	Wade_p1521	Wade	Promoter	U00096	2683910	2683910	+
1522	Wade_p1522	Wade	Promoter	U00096	2685797	2685797	+
1523	Wade_p1523	Wade	Promoter	U00096	2686495	2686495	+
1524	Wade_p1524	Wade	Promoter	U00096	2691243	2691243	+
1525	Wade_p1525	Wade	Promoter	U00096	2698707	2698707	+
1526	Wade_p1526	Wade	Promoter	U00096	2698709	2698709	+
1527	Wade_p1527	Wade	Promoter	U00096	2700478	2700478	+
1528	Wade_p1528	Wade	Promoter	U00096	2700520	2700520	+
1529	Wade_p1529	Wade	Promoter	U00096	2702848	2702848	+
153	Wade_p153	Wade	Promoter	U00096	230490	230490	+
1530	Wade_p1530	Wade	Promoter	U00096	2707107	2707107	+
1531	Wade_p1531	Wade	Promoter	U00096	2707903	2707903	+
1532	Wade_p1532	Wade	Promoter	U00096	2708307	2708307	+
1533	Wade_p1533	Wade	Promoter	U00096	2708382	2708382	+
1534	Wade_p1534	Wade	Promoter	U00096	2710182	2710182	+
1535	Wade_p1535	Wade	Promoter	U00096	2711564	2711564	+
1536	Wade_p1536	Wade	Promoter	U00096	2712878	2712878	+
1537	Wade_p1537	Wade	Promoter	U00096	2715788	2715788	+
1538	Wade_p1538	Wade	Promoter	U00096	2715849	2715849	+
1539	Wade_p1539	Wade	Promoter	U00096	2715852	2715852	+
154	Wade_p154	Wade	Promoter	U00096	231063	231063	+
1540	Wade_p1540	Wade	Promoter	U00096	2716731	2716731	+
1541	Wade_p1541	Wade	Promoter	U00096	2718627	2718627	+
1542	Wade_p1542	Wade	Promoter	U00096	2722117	2722117	+
1543	Wade_p1543	Wade	Promoter	U00096	2722282	2722282	+
1544	Wade_p1544	Wade	Promoter	U00096	2722283	2722283	+
1545	Wade_p1545	Wade	Promoter	U00096	2722287	2722287	+
1546	Wade_p1546	Wade	Promoter	U00096	2722426	2722426	+
1547	Wade_p1547	Wade	Promoter	U00096	2722667	2722667	+
1548	Wade_p1548	Wade	Promoter	U00096	2722668	2722668	+
1549	Wade_p1549	Wade	Promoter	U00096	2724165	2724165	+
155	Wade_p155	Wade	Promoter	U00096	231064	231064	+
1550	Wade_p1550	Wade	Promoter	U00096	2725827	2725827	+
1551	Wade_p1551	Wade	Promoter	U00096	2725829	2725829	+
1552	Wade_p1552	Wade	Promoter	U00096	2725835	2725835	+
1553	Wade_p1553	Wade	Promoter	U00096	2736071	2736071	+
1554	Wade_p1554	Wade	Promoter	U00096	2736072	2736072	+
1555	Wade_p1555	Wade	Promoter	U00096	2736074	2736074	+
1556	Wade_p1556	Wade	Promoter	U00096	2736083	2736083	+
1557	Wade_p1557	Wade	Promoter	U00096	2736088	2736088	+
1558	Wade_p1558	Wade	Promoter	U00096	2737546	2737546	+
1559	Wade_p1559	Wade	Promoter	U00096	2741348	2741348	+
156	Wade_p156	Wade	Promoter	U00096	231070	231070	+
1560	Wade_p1560	Wade	Promoter	U00096	2741471	2741471	+
1561	Wade_p1561	Wade	Promoter	U00096	2741823	2741823	+
1562	Wade_p1562	Wade	Promoter	U00096	2749663	2749663	+
1563	Wade_p1563	Wade	Promoter	U00096	2753553	2753553	+
1564	Wade_p1564	Wade	Promoter	U00096	2755586	2755586	+
1565	Wade_p1565	Wade	Promoter	U00096	2755786	2755786	+
1566	Wade_p1566	Wade	Promoter	U00096	2756134	2756134	+
1567	Wade_p1567	Wade	Promoter	U00096	2757040	2757040	+
1568	Wade_p1568	Wade	Promoter	U00096	2760896	2760896	+
1569	Wade_p1569	Wade	Promoter	U00096	2761243	2761243	+
157	Wade_p157	Wade	Promoter	U00096	231072	231072	+
1570	Wade_p1570	Wade	Promoter	U00096	2766132	2766132	+
1571	Wade_p1571	Wade	Promoter	U00096	2766133	2766133	+
1572	Wade_p1572	Wade	Promoter	U00096	2766134	2766134	+
1573	Wade_p1573	Wade	Promoter	U00096	2766675	2766675	+
1574	Wade_p1574	Wade	Promoter	U00096	2766860	2766860	+
1575	Wade_p1575	Wade	Promoter	U00096	2766861	2766861	+
1576	Wade_p1576	Wade	Promoter	U00096	2767414	2767414	+
1577	Wade_p1577	Wade	Promoter	U00096	2767419	2767419	+
1578	Wade_p1578	Wade	Promoter	U00096	2771085	2771085	+
1579	Wade_p1579	Wade	Promoter	U00096	2771808	2771808	+
158	Wade_p158	Wade	Promoter	U00096	232355	232355	+
1580	Wade_p1580	Wade	Promoter	U00096	2771896	2771896	+
1581	Wade_p1581	Wade	Promoter	U00096	2772025	2772025	+
1582	Wade_p1582	Wade	Promoter	U00096	2775339	2775339	+
1583	Wade_p1583	Wade	Promoter	U00096	2775343	2775343	+
1584	Wade_p1584	Wade	Promoter	U00096	2778839	2778839	+
1585	Wade_p1585	Wade	Promoter	U00096	2782881	2782881	+
1586	Wade_p1586	Wade	Promoter	U00096	2786641	2786641	+
1587	Wade_p1587	Wade	Promoter	U00096	2790911	2790911	+
1588	Wade_p1588	Wade	Promoter	U00096	2795652	2795652	+
1589	Wade_p1589	Wade	Promoter	U00096	2800107	2800107	+
159	Wade_p159	Wade	Promoter	U00096	232414	232414	+
1590	Wade_p1590	Wade	Promoter	U00096	2800118	2800118	+
1591	Wade_p1591	Wade	Promoter	U00096	2800209	2800209	+
1592	Wade_p1592	Wade	Promoter	U00096	2805380	2805380	+
1593	Wade_p1593	Wade	Promoter	U00096	2814800	2814800	+
1594	Wade_p1594	Wade	Promoter	U00096	2814803	2814803	+
1595	Wade_p1595	Wade	Promoter	U00096	2814804	2814804	+
1596	Wade_p1596	Wade	Promoter	U00096	2817547	2817547	+
1597	Wade_p1597	Wade	Promoter	U00096	2832590	2832590	+
1598	Wade_p1598	Wade	Promoter	U00096	2837044	2837044	+
1599	Wade_p1599	Wade	Promoter	U00096	2837253	2837253	+
16	Wade_p16	Wade	Promoter	U00096	14534	14534	+
160	Wade_p160	Wade	Promoter	U00096	232907	232907	+
1600	Wade_p1600	Wade	Promoter	U00096	2840879	2840879	+
1601	Wade_p1601	Wade	Promoter	U00096	2840941	2840941	+
1602	Wade_p1602	Wade	Promoter	U00096	2841734	2841734	+
1603	Wade_p1603	Wade	Promoter	U00096	2842083	2842083	+
1604	Wade_p1604	Wade	Promoter	U00096	2842384	2842384	+
1605	Wade_p1605	Wade	Promoter	U00096	2845863	2845863	+
1606	Wade_p1606	Wade	Promoter	U00096	2847869	2847869	+
1607	Wade_p1607	Wade	Promoter	U00096	2848257	2848257	+
1608	Wade_p1608	Wade	Promoter	U00096	2856137	2856137	+
1609	Wade_p1609	Wade	Promoter	U00096	2858289	2858289	+
161	Wade_p161	Wade	Promoter	U00096	232933	232933	+
1610	Wade_p1610	Wade	Promoter	U00096	2861205	2861205	+
1611	Wade_p1611	Wade	Promoter	U00096	2885579	2885579	+
1612	Wade_p1612	Wade	Promoter	U00096	2885580	2885580	+
1613	Wade_p1613	Wade	Promoter	U00096	2887353	2887353	+
1614	Wade_p1614	Wade	Promoter	U00096	2892190	2892190	+
1615	Wade_p1615	Wade	Promoter	U00096	2892191	2892191	+
1616	Wade_p1616	Wade	Promoter	U00096	2894378	2894378	+
1617	Wade_p1617	Wade	Promoter	U00096	2894379	2894379	+
1618	Wade_p1618	Wade	Promoter	U00096	2901922	2901922	+
1619	Wade_p1619	Wade	Promoter	U00096	2901923	2901923	+
162	Wade_p162	Wade	Promoter	U00096	234777	234777	+
1620	Wade_p1620	Wade	Promoter	U00096	2903987	2903987	+
1621	Wade_p1621	Wade	Promoter	U00096	2903988	2903988	+
1622	Wade_p1622	Wade	Promoter	U00096	2907493	2907493	+
1623	Wade_p1623	Wade	Promoter	U00096	2909695	2909695	+
1624	Wade_p1624	Wade	Promoter	U00096	2914760	2914760	+
1625	Wade_p1625	Wade	Promoter	U00096	2914963	2914963	+
1626	Wade_p1626	Wade	Promoter	U00096	2917103	2917103	+
1627	Wade_p1627	Wade	Promoter	U00096	2925622	2925622	+
1628	Wade_p1628	Wade	Promoter	U00096	2926273	2926273	+
1629	Wade_p1629	Wade	Promoter	U00096	2929357	2929357	+
163	Wade_p163	Wade	Promoter	U00096	236910	236910	+
1630	Wade_p1630	Wade	Promoter	U00096	2938663	2938663	+
1631	Wade_p1631	Wade	Promoter	U00096	2938719	2938719	+
1632	Wade_p1632	Wade	Promoter	U00096	2942220	2942220	+
1633	Wade_p1633	Wade	Promoter	U00096	2942696	2942696	+
1634	Wade_p1634	Wade	Promoter	U00096	2943008	2943008	+
1635	Wade_p1635	Wade	Promoter	U00096	2944010	2944010	+
1636	Wade_p1636	Wade	Promoter	U00096	2944484	2944484	+
1637	Wade_p1637	Wade	Promoter	U00096	2947382	2947382	+
1638	Wade_p1638	Wade	Promoter	U00096	2947383	2947383	+
1639	Wade_p1639	Wade	Promoter	U00096	2949211	2949211	+
164	Wade_p164	Wade	Promoter	U00096	239265	239265	+
1640	Wade_p1640	Wade	Promoter	U00096	2950177	2950177	+
1641	Wade_p1641	Wade	Promoter	U00096	2965660	2965660	+
1642	Wade_p1642	Wade	Promoter	U00096	2969111	2969111	+
1643	Wade_p1643	Wade	Promoter	U00096	2969492	2969492	+
1644	Wade_p1644	Wade	Promoter	U00096	2970395	2970395	+
1645	Wade_p1645	Wade	Promoter	U00096	2971227	2971227	+
1646	Wade_p1646	Wade	Promoter	U00096	2971237	2971237	+
1647	Wade_p1647	Wade	Promoter	U00096	2971239	2971239	+
1648	Wade_p1648	Wade	Promoter	U00096	2971246	2971246	+
1649	Wade_p1649	Wade	Promoter	U00096	2978995	2978995	+
165	Wade_p165	Wade	Promoter	U00096	239276	239276	+
1650	Wade_p1650	Wade	Promoter	U00096	2982545	2982545	+
1651	Wade_p1651	Wade	Promoter	U00096	2983507	2983507	+
1652	Wade_p1652	Wade	Promoter	U00096	2986117	2986117	+
1653	Wade_p1653	Wade	Promoter	U00096	2987040	2987040	+
1654	Wade_p1654	Wade	Promoter	U00096	2998666	2998666	+
1655	Wade_p1655	Wade	Promoter	U00096	3002257	3002257	+
1656	Wade_p1656	Wade	Promoter	U00096	3002258	3002258	+
1657	Wade_p1657	Wade	Promoter	U00096	3012232	3012232	+
1658	Wade_p1658	Wade	Promoter	U00096	3022225	3022225	+
1659	Wade_p1659	Wade	Promoter	U00096	3022226	3022226	+
166	Wade_p166	Wade	Promoter	U00096	239278	239278	+
1660	Wade_p1660	Wade	Promoter	U00096	3022522	3022522	+
1661	Wade_p1661	Wade	Promoter	U00096	3023861	3023861	+
1662	Wade_p1662	Wade	Promoter	U00096	3024341	3024341	+
1663	Wade_p1663	Wade	Promoter	U00096	3024342	3024342	+
1664	Wade_p1664	Wade	Promoter	U00096	3025688	3025688	+
1665	Wade_p1665	Wade	Promoter	U00096	3033039	3033039	+
1666	Wade_p1666	Wade	Promoter	U00096	3033071	3033071	+
1667	Wade_p1667	Wade	Promoter	U00096	3033462	3033462	+
1668	Wade_p1668	Wade	Promoter	U00096	3041779	3041779	+
1669	Wade_p1669	Wade	Promoter	U00096	3051012	3051012	+
167	Wade_p167	Wade	Promoter	U00096	240335	240335	+
1670	Wade_p1670	Wade	Promoter	U00096	3053501	3053501	+
1671	Wade_p1671	Wade	Promoter	U00096	3054886	3054886	+
1672	Wade_p1672	Wade	Promoter	U00096	3055554	3055554	+
1673	Wade_p1673	Wade	Promoter	U00096	3055940	3055940	+
1674	Wade_p1674	Wade	Promoter	U00096	3056848	3056848	+
1675	Wade_p1675	Wade	Promoter	U00096	3056850	3056850	+
1676	Wade_p1676	Wade	Promoter	U00096	3056852	3056852	+
1677	Wade_p1677	Wade	Promoter	U00096	3056853	3056853	+
1678	Wade_p1678	Wade	Promoter	U00096	3058484	3058484	+
1679	Wade_p1679	Wade	Promoter	U00096	3064092	3064092	+
168	Wade_p168	Wade	Promoter	U00096	240347	240347	+
1680	Wade_p1680	Wade	Promoter	U00096	3064473	3064473	+
1681	Wade_p1681	Wade	Promoter	U00096	3066147	3066147	+
1682	Wade_p1682	Wade	Promoter	U00096	3066153	3066153	+
1683	Wade_p1683	Wade	Promoter	U00096	3067015	3067015	+
1684	Wade_p1684	Wade	Promoter	U00096	3069307	3069307	+
1685	Wade_p1685	Wade	Promoter	U00096	3072563	3072563	+
1686	Wade_p1686	Wade	Promoter	U00096	3072564	3072564	+
1687	Wade_p1687	Wade	Promoter	U00096	3073239	3073239	+
1688	Wade_p1688	Wade	Promoter	U00096	3081103	3081103	+
1689	Wade_p1689	Wade	Promoter	U00096	3086206	3086206	+
169	Wade_p169	Wade	Promoter	U00096	243513	243513	+
1690	Wade_p1690	Wade	Promoter	U00096	3086208	3086208	+
1691	Wade_p1691	Wade	Promoter	U00096	3086864	3086864	+
1692	Wade_p1692	Wade	Promoter	U00096	3087246	3087246	+
1693	Wade_p1693	Wade	Promoter	U00096	3088255	3088255	+
1694	Wade_p1694	Wade	Promoter	U00096	3088256	3088256	+
1695	Wade_p1695	Wade	Promoter	U00096	3089755	3089755	+
1696	Wade_p1696	Wade	Promoter	U00096	3099155	3099155	+
1697	Wade_p1697	Wade	Promoter	U00096	3100082	3100082	+
1698	Wade_p1698	Wade	Promoter	U00096	3101891	3101891	+
1699	Wade_p1699	Wade	Promoter	U00096	3109324	3109324	+
17	Wade_p17	Wade	Promoter	U00096	14536	14536	+
170	Wade_p170	Wade	Promoter	U00096	248547	248547	+
1700	Wade_p1700	Wade	Promoter	U00096	3121143	3121143	+
1701	Wade_p1701	Wade	Promoter	U00096	3121144	3121144	+
1702	Wade_p1702	Wade	Promoter	U00096	3121327	3121327	+
1703	Wade_p1703	Wade	Promoter	U00096	3121380	3121380	+
1704	Wade_p1704	Wade	Promoter	U00096	3127554	3127554	+
1705	Wade_p1705	Wade	Promoter	U00096	3127555	3127555	+
1706	Wade_p1706	Wade	Promoter	U00096	3128201	3128201	+
1707	Wade_p1707	Wade	Promoter	U00096	3128204	3128204	+
1708	Wade_p1708	Wade	Promoter	U00096	3128205	3128205	+
1709	Wade_p1709	Wade	Promoter	U00096	3128206	3128206	+
171	Wade_p171	Wade	Promoter	U00096	251969	251969	+
1710	Wade_p1710	Wade	Promoter	U00096	3128207	3128207	+
1711	Wade_p1711	Wade	Promoter	U00096	3130027	3130027	+
1712	Wade_p1712	Wade	Promoter	U00096	3130139	3130139	+
1713	Wade_p1713	Wade	Promoter	U00096	3130142	3130142	+
1714	Wade_p1714	Wade	Promoter	U00096	3132239	3132239	+
1715	Wade_p1715	Wade	Promoter	U00096	3137380	3137380	+
1716	Wade_p1716	Wade	Promoter	U00096	3137938	3137938	+
1717	Wade_p1717	Wade	Promoter	U00096	3138699	3138699	+
1718	Wade_p1718	Wade	Promoter	U00096	3139276	3139276	+
1719	Wade_p1719	Wade	Promoter	U00096	3142038	3142038	+
172	Wade_p172	Wade	Promoter	U00096	256503	256503	+
1720	Wade_p1720	Wade	Promoter	U00096	3142714	3142714	+
1721	Wade_p1721	Wade	Promoter	U00096	3143024	3143024	+
1722	Wade_p1722	Wade	Promoter	U00096	3148766	3148766	+
1723	Wade_p1723	Wade	Promoter	U00096	3153531	3153531	+
1724	Wade_p1724	Wade	Promoter	U00096	3156573	3156573	+
1725	Wade_p1725	Wade	Promoter	U00096	3158008	3158008	+
1726	Wade_p1726	Wade	Promoter	U00096	3159923	3159923	+
1727	Wade_p1727	Wade	Promoter	U00096	3162930	3162930	+
1728	Wade_p1728	Wade	Promoter	U00096	3164998	3164998	+
1729	Wade_p1729	Wade	Promoter	U00096	3166039	3166039	+
173	Wade_p173	Wade	Promoter	U00096	257487	257487	+
1730	Wade_p1730	Wade	Promoter	U00096	3167016	3167016	+
1731	Wade_p1731	Wade	Promoter	U00096	3167610	3167610	+
1732	Wade_p1732	Wade	Promoter	U00096	3168516	3168516	+
1733	Wade_p1733	Wade	Promoter	U00096	3173080	3173080	+
1734	Wade_p1734	Wade	Promoter	U00096	3173122	3173122	+
1735	Wade_p1735	Wade	Promoter	U00096	3173228	3173228	+
1736	Wade_p1736	Wade	Promoter	U00096	3178074	3178074	+
1737	Wade_p1737	Wade	Promoter	U00096	3181477	3181477	+
1738	Wade_p1738	Wade	Promoter	U00096	3181774	3181774	+
1739	Wade_p1739	Wade	Promoter	U00096	3181775	3181775	+
174	Wade_p174	Wade	Promoter	U00096	262190	262190	+
1740	Wade_p1740	Wade	Promoter	U00096	3182444	3182444	+
