id	start	stop	strand	length	term_type	gene_number	genes	pseudo	phantom
TU_Yan_30201986_Rich_1223	2738090	2741201	-	3112	long	2	b2601,b2600	0	0
TU_Yan_30201986_Rich_1224	2741823	2744102	+	2280	long	2	b2603,b2604	0	0
TU_Yan_30201986_Rich_1225	2743113	2746254	-	3142	long	5	b2609,b2608,b2607,ECK125121987,b2606	0	0
TU_Yan_30201986_Rich_1226	2743758	2746196	-	2439	long	5	b2609,b2608,b2607,ECK125121987,b2606	0	0
TU_Yan_30201986_Rich_1227	2743888	2747853	-	3966	long	6	b2610,b2609,b2608,b2607,ECK125121987,b2606	0	0
TU_Yan_30201986_Rich_1228	2744124	2746196	-	2073	TTS	5	b2609,b2608,b2607,ECK125121987,b2606	0	0
TU_Yan_30201986_Rich_1229	2744124	2746254	-	2131	TTS	5	b2609,b2608,b2607,ECK125121987,b2606	0	0
TU_Yan_30201986_Rich_1230	2744124	2746089	-	1966	long	4	b2608,b2607,ECK125121987,b2606	0	0
TU_Yan_30201986_Rich_1231	2745624	2748185	-	2562	long	2	b2610,b2609	0	0
TU_Yan_30201986_Rich_1232	2747931	2750537	+	2607	long	2	b2611,b4461	0	0
TU_Yan_30201986_Rich_1233	2749744	2750746	-	1003	long	1	b2614	0	0
TU_Yan_30201986_Rich_1234	2750061	2750746	-	686	TTS	1	b2614	0	0
TU_Yan_30201986_Rich_1235	2750765	2753559	+	2795	long	2	b2615,b2616	0	0
TU_Yan_30201986_Rich_1236	2751758	2754002	+	2245	long	2	b2616,b2617	0	0
TU_Yan_30201986_Rich_1237	2753554	2754734	+	1181	long	1	b2617	0	0
TU_Yan_30201986_Rich_1238	2753692	2754748	-	1057	long	1	b2618	0	0
TU_Yan_30201986_Rich_1239	2753971	2754748	-	778	TTS	1	b2618	0	0
TU_Yan_30201986_Rich_1240	2754831	2755438	+	608	TTS	1	b2620	0	0
TU_Yan_30201986_Rich_1241	2754831	2756034	+	1204	long	2	b2620,b2621	0	0
TU_Yan_30201986_Rich_1242	2755585	2756640	+	1056	long	1	b2621	0	0
TU_Yan_30201986_Rich_1243	2756132	2757629	+	1498	long	1	b2622	0	0
TU_Yan_30201986_Rich_1244	2761572	2765312	-	3741	long	1	b2628	0	0
TU_Yan_30201986_Rich_1245	2762381	2765464	-	3084	long	1	b2628	0	0
TU_Yan_30201986_Rich_1246	2765893	2767222	+	1330	TTS	1	b2630	0	0
TU_Yan_30201986_Rich_1247	2765893	2767490	+	1598	long	2	b2630,b2631	0	0
TU_Yan_30201986_Rich_1248	2773285	2775241	+	1957	long	1	b2642	0	0
TU_Yan_30201986_Rich_1249	2798044	2798537	-	494	long	1	b2669	0	0
TU_Yan_30201986_Rich_1250	2798047	2798537	-	491	TTS	1	b2669	0	0
TU_Yan_30201986_Rich_1251	2799086	2799651	+	566	TTS	1	b2670	0	0
TU_Yan_30201986_Rich_1252	2799086	2799733	+	648	long	1	b2670	0	0
TU_Yan_30201986_Rich_1253	2800655	2804509	+	3855	long	4	b2673,b2674,b2675,b2676	0	0
TU_Yan_30201986_Rich_1254	2804749	2808203	+	3455	long	3	b2677,b2678,b2679	0	0
TU_Yan_30201986_Rich_1255	2809568	2813802	+	4235	long	4	b2682,b2683,b2684,b2685	0	0
TU_Yan_30201986_Rich_1256	2810745	2814191	+	3447	long	3	b2684,b2685,b2686	0	0
TU_Yan_30201986_Rich_1257	2813248	2816753	-	3506	long	2	b2688,b2687	0	0
TU_Yan_30201986_Rich_1258	2813874	2817528	-	3655	long	4	b2690,b2689,b2688,b2687	0	0
TU_Yan_30201986_Rich_1259	2814156	2816468	-	2313	long	2	b2688,b2687	0	0
TU_Yan_30201986_Rich_1260	2814158	2817528	-	3371	TTS	4	b2690,b2689,b2688,b2687	0	0
TU_Yan_30201986_Rich_1261	2814494	2816874	-	2381	long	1	b2688	0	0
TU_Yan_30201986_Rich_1262	2817552	2818700	-	1149	long	5	b2695,b2694,b2693,b2692,b2691	0	0
TU_Yan_30201986_Rich_1263	2818619	2822090	-	3472	long	2	b2697,b2696	0	0
TU_Yan_30201986_Rich_1264	2818921	2822090	-	3170	TTS	2	b2697,b2696	0	0
TU_Yan_30201986_Rich_1265	2818921	2819686	-	766	long	1	b2696	0	0
TU_Yan_30201986_Rich_1266	2820366	2823818	-	3453	long	2	b2699,b2698	0	0
TU_Yan_30201986_Rich_1267	2820939	2824373	-	3435	long	3	b2700,b2699,b2698	0	0
TU_Yan_30201986_Rich_1268	2822663	2823818	-	1156	TTS	1	b2699	0	0
TU_Yan_30201986_Rich_1269	2822663	2824373	-	1711	TTS	2	b2700,b2699	0	0
TU_Yan_30201986_Rich_1270	2822663	2825603	-	2941	long	3	b2701,b2700,b2699	0	0
TU_Yan_30201986_Rich_1271	2825790	2829927	+	4138	long	6	b2702,b2703,b2704,b2705,b2706,b2707	0	0
TU_Yan_30201986_Rich_1272	2828960	2831368	+	2409	long	2	b2707,b2708	0	0
TU_Yan_30201986_Rich_1273	2829980	2832309	-	2330	long	1	b2709	0	0
TU_Yan_30201986_Rich_1274	2837454	2839288	-	1835	long	2	b2714,b2713	0	0
TU_Yan_30201986_Rich_1275	2850838	2854325	+	3488	TTS	4	b2727,b2728,b2729,b2730	0	0
TU_Yan_30201986_Rich_1276	2850838	2854481	+	3644	long	4	b2727,b2728,b2729,b2730	0	0
TU_Yan_30201986_Rich_1277	2852874	2855240	+	2367	long	1	b2730	0	0
TU_Yan_30201986_Rich_1278	2857024	2859753	+	2730	TTS	1	b2733	0	0
TU_Yan_30201986_Rich_1279	2857024	2860563	+	3540	long	2	b2733,b2734	0	0
TU_Yan_30201986_Rich_1280	2860223	2861256	-	1034	long	1	b2735	0	0
TU_Yan_30201986_Rich_1281	2861391	2865076	+	3686	long	4	b2736,b2737,b2738,b2739	0	0
TU_Yan_30201986_Rich_1282	2866278	2868117	-	1840	long	1	b2741	0	0
TU_Yan_30201986_Rich_1283	2866509	2868117	-	1609	TTS	1	b2741	0	0
TU_Yan_30201986_Rich_1284	2866509	2869554	-	3046	long	3	b2743,b2742,b2741	0	0
TU_Yan_30201986_Rich_1285	2866947	2871157	-	4211	long	3	b2744,b2743,b2742	0	0
TU_Yan_30201986_Rich_1286	2867313	2870619	-	3307	long	3	b2744,b2743,b2742	0	0
TU_Yan_30201986_Rich_1287	2868524	2872900	-	4377	long	6	b2748,b2747,b2746,b2745,b2744,b2743	0	0
TU_Yan_30201986_Rich_1288	2868851	2872837	-	3987	long	6	b2748,b2747,b2746,b2745,b2744,b2743	0	0
TU_Yan_30201986_Rich_1289	2869236	2873388	-	4153	long	6	b2749,b2748,b2747,b2746,b2745,b2744	0	0
TU_Yan_30201986_Rich_1290	2869481	2872975	-	3495	long	5	b2748,b2747,b2746,b2745,b2744	0	0
TU_Yan_30201986_Rich_1291	2872345	2876370	-	4026	long	5	b2752,b2751,b2750,b2749,b2748	0	0
TU_Yan_30201986_Rich_1292	2873356	2876370	-	3015	TTS	3	b2752,b2751,b2750	0	0
TU_Yan_30201986_Rich_1293	2876546	2877921	+	1376	long	1	b2753	0	0
TU_Yan_30201986_Rich_1294	2887560	2891962	-	4403	long	3	b2764,b2763,b2762	0	0
TU_Yan_30201986_Rich_1295	2888306	2891533	-	3228	long	1	b2763	0	0
TU_Yan_30201986_Rich_1296	2892189	2894608	+	2420	long	3	b2765,b2766,b2767	0	0
TU_Yan_30201986_Rich_1297	2892635	2894868	+	2234	long	3	b2766,b2767,b2768	0	0
TU_Yan_30201986_Rich_1298	2904434	2905442	-	1009	long	1	b2777	0	0
TU_Yan_30201986_Rich_1299	2906476	2909713	-	3238	long	2	b2780,b2779	0	0
TU_Yan_30201986_Rich_1300	2906592	2909713	-	3122	TTS	2	b2780,b2779	0	0
TU_Yan_30201986_Rich_1301	2906637	2908879	-	2243	long	1	b2779	0	0
TU_Yan_30201986_Rich_1302	2906641	2909793	-	3153	long	2	b2780,b2779	0	0
TU_Yan_30201986_Rich_1303	2907618	2911368	-	3751	long	4	b2783,b2782,b2781,b2780	0	0
TU_Yan_30201986_Rich_1304	2909762	2913828	-	4067	long	4	b2784,b2783,b2782,b2781	0	0
TU_Yan_30201986_Rich_1305	2910749	2915028	-	4280	long	4	b2785,b2784,b2783,b2782	0	0
TU_Yan_30201986_Rich_1306	2914759	2917968	+	3210	long	1	b2786	0	0
TU_Yan_30201986_Rich_1307	2922420	2924137	-	1718	long	3	b2792,b2791,b2790	0	0
TU_Yan_30201986_Rich_1308	2924402	2925313	-	912	long	1	b2793	0	0
TU_Yan_30201986_Rich_1309	2925317	2926398	+	1082	TTS	1	b2794	0	0
TU_Yan_30201986_Rich_1310	2925317	2926527	+	1211	TTS	1	b2794	0	0
TU_Yan_30201986_Rich_1311	2925317	2927786	+	2470	long	2	b2794,b2795	0	0
TU_Yan_30201986_Rich_1312	2926271	2929762	+	3492	long	2	b2795,b2796	0	0
TU_Yan_30201986_Rich_1313	2928102	2931852	+	3751	long	3	b2796,b2797,b2798	0	0
TU_Yan_30201986_Rich_1314	2931034	2932068	+	1035	long	1	b2798	0	0
TU_Yan_30201986_Rich_1315	2934815	2938602	+	3788	long	1	b2802	0	0
TU_Yan_30201986_Rich_1316	2939967	2942639	-	2673	long	3	b2808,b2807,b2806	0	0
TU_Yan_30201986_Rich_1317	2940063	2941718	-	1656	long	2	b2807,b2806	0	0
TU_Yan_30201986_Rich_1318	2942695	2942901	+	207	TTS	1	b4443	0	0
TU_Yan_30201986_Rich_1319	2942695	2942933	+	239	long	1	b4443	0	0
TU_Yan_30201986_Rich_1320	2943318	2945034	+	1717	long	2	b2810,b2811	0	0
TU_Yan_30201986_Rich_1321	2944657	2946062	-	1406	long	1	b2812	0	0
TU_Yan_30201986_Rich_1322	2947076	2949063	-	1988	long	1	b2817	0	0
TU_Yan_30201986_Rich_1323	2952143	2956198	-	4056	long	1	b2820	0	0
TU_Yan_30201986_Rich_1324	2958355	2962506	-	4152	long	1	b2822	0	0
TU_Yan_30201986_Rich_1325	2959203	2962883	-	3681	long	1	b2823	0	0
TU_Yan_30201986_Rich_1326	2963500	2966116	-	2617	long	3	b2828,b2827,b2826	0	0
TU_Yan_30201986_Rich_1327	2964312	2966116	-	1805	TTS	2	b2828,b2827	0	0
TU_Yan_30201986_Rich_1328	2964725	2969005	-	4281	long	3	b2830,b2829,b2828	0	0
TU_Yan_30201986_Rich_1329	2970393	2971311	+	919	long	1	b2832	0	0
TU_Yan_30201986_Rich_1330	2971566	2973002	+	1437	long	1	b2834	0	0
TU_Yan_30201986_Rich_1331	2972427	2976050	-	3624	long	2	b2836,b2835	0	0
TU_Yan_30201986_Rich_1332	2976568	2977982	+	1415	long	1	b2837	0	0
TU_Yan_30201986_Rich_1333	2977195	2978925	-	1731	long	1	b2838	0	0
TU_Yan_30201986_Rich_1334	2984160	2985613	-	1454	long	1	b2844	0	0
TU_Yan_30201986_Rich_1335	2985812	2987203	+	1392	long	1	b2845	0	0
TU_Yan_30201986_Rich_1336	2998872	2999918	-	1047	long	2	b2865,b2864	0	0
TU_Yan_30201986_Rich_1337	3000234	3003954	+	3721	long	2	b2866,b2867	0	0
TU_Yan_30201986_Rich_1338	3025680	3028706	+	3027	long	2	b2883,b4464	0	0
TU_Yan_30201986_Rich_1339	3033265	3036324	-	3060	long	2	b2891,b2890	0	0
TU_Yan_30201986_Rich_1340	3033612	3036324	-	2713	TTS	2	b2891,b2890	0	0
TU_Yan_30201986_Rich_1341	3035126	3039479	-	4354	long	3	b2893,b2892,b2891	0	0
TU_Yan_30201986_Rich_1342	3035318	3039776	-	4459	long	3	b2894,b2893,b2892	0	0
TU_Yan_30201986_Rich_1343	3035504	3039768	-	4265	long	3	b2894,b2893,b2892	0	0
TU_Yan_30201986_Rich_1344	3036206	3039533	-	3328	long	2	b2893,b2892	0	0
TU_Yan_30201986_Rich_1345	3036359	3040088	-	3730	long	3	b2894,b2893,b2892	0	0
TU_Yan_30201986_Rich_1346	3039817	3041100	-	1284	long	2	b2897,b2896	0	0
TU_Yan_30201986_Rich_1347	3039822	3040543	+	722	long	1	b2895	0	0
TU_Yan_30201986_Rich_1348	3041281	3042475	+	1195	TTS	1	b2898	0	0
TU_Yan_30201986_Rich_1349	3041281	3042630	+	1350	long	1	b2898	0	0
TU_Yan_30201986_Rich_1350	3043485	3045333	+	1849	long	2	b2901,ECK125203394	0	0
TU_Yan_30201986_Rich_1351	3043638	3045143	+	1506	TTS	2	b2901,ECK125203394	0	0
TU_Yan_30201986_Rich_1352	3043638	3045234	+	1597	long	2	b2901,ECK125203394	0	0
TU_Yan_30201986_Rich_1353	3046302	3050775	-	4474	long	2	b2905,b2904	0	0
TU_Yan_30201986_Rich_1354	3051041	3055473	-	4433	long	4	b2909,b2908,b2907,b2906	0	0
TU_Yan_30201986_Rich_1355	3055489	3056817	+	1329	long	3	b2910,b2911,b2912	0	0
TU_Yan_30201986_Rich_1356	3055973	3057795	+	1823	long	3	b2911,b2912,b4446	0	0
TU_Yan_30201986_Rich_1357	3057158	3059353	-	2196	long	2	b2914,b2913	0	0
TU_Yan_30201986_Rich_1358	3058641	3059353	-	713	TTS	1	b2914	0	0
TU_Yan_30201986_Rich_1359	3059721	3060768	+	1048	long	1	b2916	0	0
TU_Yan_30201986_Rich_1360	3065827	3068836	-	3010	long	3	b2923,b2922,b2921	0	0
TU_Yan_30201986_Rich_1361	3067169	3068126	-	958	long	1	b2922	0	0
TU_Yan_30201986_Rich_1362	3068456	3069871	-	1416	long	1	b2924	0	0
TU_Yan_30201986_Rich_1363	3068908	3069871	-	964	TTS	1	b2924	0	0
TU_Yan_30201986_Rich_1364	3069841	3072857	-	3017	long	2	b2926,b2925	0	0
TU_Yan_30201986_Rich_1365	3070116	3073724	-	3609	long	3	b2927,b2926,b2925	0	0
TU_Yan_30201986_Rich_1366	3070118	3072857	-	2740	TTS	2	b2926,b2925	0	0
TU_Yan_30201986_Rich_1367	3070180	3073823	-	3644	long	2	b2927,b2926	0	0
TU_Yan_30201986_Rich_1368	3072259	3075229	-	2971	long	3	b2929,b2928,b2927	0	0
TU_Yan_30201986_Rich_1369	3078628	3081714	-	3087	long	2	b2935,b2934	0	0
TU_Yan_30201986_Rich_1370	3079600	3081714	-	2115	TTS	1	b2935	0	0
TU_Yan_30201986_Rich_1371	3081846	3082839	+	994	TTS	1	b2936	0	0
TU_Yan_30201986_Rich_1372	3081846	3083853	+	2008	long	1	b2936	0	0
TU_Yan_30201986_Rich_1373	3082377	3083886	-	1510	long	1	b2937	0	0
TU_Yan_30201986_Rich_1374	3082472	3085946	-	3475	long	2	b2938,b2937	0	0
TU_Yan_30201986_Rich_1375	3082542	3085928	-	3387	long	2	b2938,b2937	0	0
TU_Yan_30201986_Rich_1376	3082751	3086409	-	3659	long	4	b4784,b2939,b2938,b2937	0	0
TU_Yan_30201986_Rich_1377	3086568	3087907	+	1340	TTS	1	b2942	0	0
TU_Yan_30201986_Rich_1378	3086568	3087909	+	1342	long	1	b2942	0	0
TU_Yan_30201986_Rich_1379	3086648	3087907	+	1260	TTS	1	b2942	0	0
TU_Yan_30201986_Rich_1380	3086648	3087937	+	1290	long	1	b2942	0	0
TU_Yan_30201986_Rich_1381	3088254	3089717	+	1464	long	1	b2943	0	0
TU_Yan_30201986_Rich_1382	3090324	3093986	+	3663	long	5	b2945,b2946,b2947,b2948,b2949	0	0
TU_Yan_30201986_Rich_1383	3091068	3094244	+	3177	long	4	b2946,b2947,b2948,b2949	0	0
TU_Yan_30201986_Rich_1384	3091496	3094274	+	2779	long	3	b2947,b2948,b2949	0	0
TU_Yan_30201986_Rich_1385	3091786	3094202	+	2417	long	3	b2947,b2948,b2949	0	0
TU_Yan_30201986_Rich_1386	3092899	3094267	+	1369	long	2	b2948,b2949	0	0
TU_Yan_30201986_Rich_1387	3095060	3098536	+	3477	TTS	5	b2951,b2952,b2953,b2954,b2955	0	0
TU_Yan_30201986_Rich_1388	3095060	3098729	+	3670	long	5	b2951,b2952,b2953,b2954,b2955	0	0
TU_Yan_30201986_Rich_1389	3095662	3098726	+	3065	long	4	b2952,b2953,b2954,b2955	0	0
TU_Yan_30201986_Rich_1390	3099380	3100751	-	1372	long	1	b2957	0	0
TU_Yan_30201986_Rich_1391	3099683	3102886	-	3204	long	3	b2960,b2959,b2958	0	0
TU_Yan_30201986_Rich_1392	3100473	3101800	-	1328	long	1	b2958	0	0
TU_Yan_30201986_Rich_1393	3100859	3102886	-	2028	TTS	3	b2960,b2959,b2958	0	0
TU_Yan_30201986_Rich_1394	3100862	3102389	-	1528	long	2	b2959,b2958	0	0
TU_Yan_30201986_Rich_1395	3101641	3102886	-	1246	TTS	2	b2960,b2959	0	0
TU_Yan_30201986_Rich_1396	3102990	3105467	+	2478	long	2	b2961,b2962	0	0
TU_Yan_30201986_Rich_1397	3103991	3107005	+	3015	long	3	b2962,b2963,b2964	0	0
TU_Yan_30201986_Rich_1398	3109523	3110480	+	958	long	2	b2966,b2967	0	0
TU_Yan_30201986_Rich_1399	3121232	3124519	-	3288	long	2	b2977,b2976	0	0
TU_Yan_30201986_Rich_1400	3136463	3138610	-	2148	long	1	b2988	0	0
TU_Yan_30201986_Rich_1401	3136609	3138610	-	2002	TTS	1	b2988	0	0
TU_Yan_30201986_Rich_1402	3138698	3139915	+	1218	long	1	b2989	0	0
TU_Yan_30201986_Rich_1403	3139492	3143003	-	3512	long	5	b2994,b2993,b2992,b2991,b2990	0	0
TU_Yan_30201986_Rich_1404	3141923	3146287	-	4365	long	3	b2997,b2996,b2995	0	0
TU_Yan_30201986_Rich_1405	3142011	3146363	-	4353	long	3	b2997,b2996,b2995	0	0
TU_Yan_30201986_Rich_1406	3143178	3146405	-	3228	long	2	b2997,b2996	0	0
TU_Yan_30201986_Rich_1407	3147861	3149341	+	1481	long	1	b3001	0	0
TU_Yan_30201986_Rich_1408	3148792	3149495	-	704	long	1	b3002	0	0
TU_Yan_30201986_Rich_1409	3148943	3149495	-	553	TTS	1	b3002	0	0
TU_Yan_30201986_Rich_1410	3150544	3152066	-	1523	long	2	b3006,b3005	0	0
TU_Yan_30201986_Rich_1411	3150546	3152016	-	1471	long	2	b3006,b3005	0	0
TU_Yan_30201986_Rich_1412	3153528	3154380	+	853	long	1	b3009	0	0
TU_Yan_30201986_Rich_1413	3155302	3157688	+	2387	long	2	b3011,b3012	0	0
TU_Yan_30201986_Rich_1414	3158105	3161179	-	3075	long	1	b4469	0	0
TU_Yan_30201986_Rich_1415	3158819	3161171	-	2353	long	1	b4469	0	0
TU_Yan_30201986_Rich_1416	3159291	3162917	-	3627	long	1	b3017	0	0
TU_Yan_30201986_Rich_1417	3160153	3163566	-	3414	long	2	b3018,b3017	0	0
TU_Yan_30201986_Rich_1418	3161686	3166021	-	4336	long	2	b3019,b3018	0	0
TU_Yan_30201986_Rich_1419	3163638	3166021	-	2384	TTS	1	b3019	0	0
TU_Yan_30201986_Rich_1420	3167550	3168562	-	1013	long	2	b3022,b3021	0	0
TU_Yan_30201986_Rich_1421	3168682	3169703	-	1022	long	2	b3024,b3023	0	0
TU_Yan_30201986_Rich_1422	3169800	3172016	+	2217	long	2	b3025,b3026	0	0
TU_Yan_30201986_Rich_1423	3172504	3173496	+	993	TTS	2	b3028,b3029	0	0
TU_Yan_30201986_Rich_1424	3172504	3173572	+	1069	long	2	b3028,b3029	0	0
TU_Yan_30201986_Rich_1425	3173050	3176965	-	3916	long	3	b3032,b3031,b3030	0	0
TU_Yan_30201986_Rich_1426	3173143	3176921	-	3779	long	3	b3032,b3031,b3030	0	0
TU_Yan_30201986_Rich_1427	3173261	3175645	-	2385	long	1	b3030	0	0
TU_Yan_30201986_Rich_1428	3173306	3177028	-	3723	long	3	b3032,b3031,b3030	0	0
TU_Yan_30201986_Rich_1429	3173465	3175645	-	2181	TTS	1	b3030	0	0
TU_Yan_30201986_Rich_1430	3173491	3177515	-	4025	long	4	b3033,b3032,b3031,b3030	0	0
TU_Yan_30201986_Rich_1431	3173748	3177710	-	3963	long	3	b3033,b3032,b3031	0	0
TU_Yan_30201986_Rich_1432	3174445	3177991	-	3547	long	4	b3034,b3033,b3032,b3031	0	0
TU_Yan_30201986_Rich_1433	3174629	3177805	-	3177	long	3	b3033,b3032,b3031	0	0
TU_Yan_30201986_Rich_1434	3177865	3179737	+	1873	long	1	b3035	0	0
TU_Yan_30201986_Rich_1435	3178000	3179625	+	1626	TTS	1	b3035	0	0
TU_Yan_30201986_Rich_1436	3178000	3181618	+	3619	long	4	b3035,b3036,b3037,b3038	0	0
TU_Yan_30201986_Rich_1437	3178064	3181480	+	3417	long	3	b3035,b3036,b3037	0	0
TU_Yan_30201986_Rich_1438	3178073	3181435	+	3363	long	3	b3035,b3036,b3037	0	0
TU_Yan_30201986_Rich_1439	3179716	3181618	+	1903	TTS	2	b3037,b3038	0	0
TU_Yan_30201986_Rich_1440	3179716	3181939	+	2224	long	2	b3037,b3038	0	0
TU_Yan_30201986_Rich_1441	3182423	3183540	+	1118	long	1	b3040	0	0
TU_Yan_30201986_Rich_1442	3194719	3196780	-	2062	long	3	b3052,b4611,b4447	0	0
TU_Yan_30201986_Rich_1443	3195095	3196780	-	1686	TTS	2	b3052,b4611	0	0
TU_Yan_30201986_Rich_1444	3196661	3201032	-	4372	long	2	b3054,b3053	0	0
TU_Yan_30201986_Rich_1445	3201041	3203515	+	2475	long	2	b3055,b3056	0	0
TU_Yan_30201986_Rich_1446	3201179	3203477	+	2299	long	2	b3055,b3056	0	0
TU_Yan_30201986_Rich_1447	3201863	3203432	+	1570	long	1	b3056	0	0
TU_Yan_30201986_Rich_1448	3202999	3204636	-	1638	long	2	b3058,b3057	0	0
TU_Yan_30201986_Rich_1449	3203055	3204220	-	1166	long	1	b3057	0	0
TU_Yan_30201986_Rich_1450	3203068	3204183	-	1116	long	1	b3057	0	0
TU_Yan_30201986_Rich_1451	3204654	3205526	+	873	long	1	b3059	0	0
TU_Yan_30201986_Rich_1452	3204889	3206279	-	1391	long	1	b3060	0	0
TU_Yan_30201986_Rich_1453	3209054	3210566	-	1513	long	1	b3064	0	0
TU_Yan_30201986_Rich_1454	3210646	3211075	+	430	TTS	1	b3065	0	0
TU_Yan_30201986_Rich_1455	3210646	3214830	+	4185	long	2	b3065,b3066	0	0
TU_Yan_30201986_Rich_1456	3210718	3214936	+	4219	long	3	b3065,b3066,b3067	0	0
TU_Yan_30201986_Rich_1457	3216752	3217606	+	855	long	1	b3071	0	0
TU_Yan_30201986_Rich_1458	3222574	3226288	+	3715	long	2	b3076,b3077	0	0
TU_Yan_30201986_Rich_1459	3237281	3238544	+	1264	long	1	b3087	0	0
TU_Yan_30201986_Rich_1460	3241074	3244787	-	3714	long	3	b3092,b3091,b3090	0	0
TU_Yan_30201986_Rich_1461	3247550	3248849	+	1300	long	3	b4787,b3095,b3096	0	0
TU_Yan_30201986_Rich_1462	3247604	3249973	+	2370	long	5	b4787,b3095,b3096,b3097,b3098	0	0
TU_Yan_30201986_Rich_1463	3250975	3252105	+	1131	long	1	b3102	0	0
TU_Yan_30201986_Rich_1464	3252989	3254242	-	1254	long	1	b3105	0	0
TU_Yan_30201986_Rich_1465	3253272	3254242	-	971	TTS	1	b3105	0	0
TU_Yan_30201986_Rich_1466	3275206	3277245	+	2040	long	1	b3128	0	0
TU_Yan_30201986_Rich_1467	3276971	3277971	+	1001	long	2	b3129,b3130	0	0
TU_Yan_30201986_Rich_1468	3277434	3278704	-	1271	long	1	b3131	0	0
TU_Yan_30201986_Rich_1469	3278865	3281676	+	2812	long	4	b3132,b3133,b3134,b3135	0	0
TU_Yan_30201986_Rich_1470	3290343	3293568	-	3226	long	1	b3146	0	0
TU_Yan_30201986_Rich_1471	3293212	3296448	+	3237	long	3	b3147,b3148,b3149	0	0
TU_Yan_30201986_Rich_1472	3293369	3295543	+	2175	TTS	1	b3147	0	0
TU_Yan_30201986_Rich_1473	3293369	3297316	+	3948	long	4	b3147,b3148,b3149,b3150	0	0
TU_Yan_30201986_Rich_1474	3295743	3297224	+	1482	long	2	b3149,b3150	0	0
TU_Yan_30201986_Rich_1475	3296906	3298172	-	1267	long	1	b3151	0	0
TU_Yan_30201986_Rich_1476	3299151	3301301	-	2151	long	3	b3157,b3156,b3154	0	0
TU_Yan_30201986_Rich_1477	3300029	3301368	-	1340	long	2	b3157,b3156	0	0
TU_Yan_30201986_Rich_1478	3300090	3301317	-	1228	long	2	b3157,b3156	0	0
TU_Yan_30201986_Rich_1479	3300209	3301301	-	1093	TTS	2	b3157,b3156	0	0
TU_Yan_30201986_Rich_1480	3301438	3303449	+	2012	TTS	2	b3158,b3159	0	0
TU_Yan_30201986_Rich_1481	3301438	3304576	+	3139	long	3	b3158,b3159,b3160	0	0
TU_Yan_30201986_Rich_1482	3303422	3305554	+	2133	long	1	b3160	0	0
TU_Yan_30201986_Rich_1483	3304485	3307885	-	3401	long	2	b3162,b3161	0	0
TU_Yan_30201986_Rich_1484	3311250	3311784	-	535	long	1	b3165	0	0
TU_Yan_30201986_Rich_1485	3313551	3316813	-	3263	long	0		0	0
TU_Yan_30201986_Rich_1486	3313553	3317214	-	3662	long	0		0	0
TU_Yan_30201986_Rich_1487	3313777	3318175	-	4399	long	2	b3170,b3169	0	0
TU_Yan_30201986_Rich_1488	3315039	3318297	-	3259	long	3	b3171,b3170,b3169	0	0
TU_Yan_30201986_Rich_1489	3315221	3318375	-	3155	long	3	b3171,b3170,b3169	0	0
TU_Yan_30201986_Rich_1490	3318559	3320017	+	1459	TTS	1	b3172	0	0
TU_Yan_30201986_Rich_1491	3318559	3320088	+	1530	long	1	b3172	0	0
TU_Yan_30201986_Rich_1492	3321040	3322587	-	1548	long	2	b3175,b3174	0	0
TU_Yan_30201986_Rich_1493	3322032	3324325	-	2294	long	3	b3176,b3175,b3174	0	0
TU_Yan_30201986_Rich_1494	3322685	3324325	-	1641	TTS	1	b3176	0	0
TU_Yan_30201986_Rich_1495	3323240	3326978	-	3739	long	2	b3178,b3177	0	0
TU_Yan_30201986_Rich_1496	3324726	3327347	-	2622	long	1	b3178	0	0
TU_Yan_30201986_Rich_1497	3324937	3327541	-	2605	long	1	b3178	0	0
TU_Yan_30201986_Rich_1498	3324938	3326978	-	2041	TTS	1	b3178	0	0
TU_Yan_30201986_Rich_1499	3324938	3327591	-	2654	long	1	b3178	0	0
TU_Yan_30201986_Rich_1500	3324938	3327731	-	2794	long	2	b3179,b3178	0	0
TU_Yan_30201986_Rich_1501	3324944	3328198	-	3255	long	2	b3179,b3178	0	0
TU_Yan_30201986_Rich_1502	3324989	3328087	-	3099	long	2	b3179,b3178	0	0
TU_Yan_30201986_Rich_1503	3325090	3328861	-	3772	long	2	b3181,b3179	0	0
TU_Yan_30201986_Rich_1504	3327758	3328197	+	440	TTS	1	b3180	0	0
TU_Yan_30201986_Rich_1505	3327758	3328410	+	653	long	1	b3180	0	0
TU_Yan_30201986_Rich_1506	3328168	3328861	-	694	TTS	1	b3181	0	0
TU_Yan_30201986_Rich_1507	3328935	3330661	+	1727	long	1	b3182	0	0
TU_Yan_30201986_Rich_1508	3330290	3333515	-	3226	long	4	b3186,b3185,b3184,b3183	0	0
TU_Yan_30201986_Rich_1509	3332804	3333515	-	712	TTS	2	b3186,b3185	0	0
TU_Yan_30201986_Rich_1510	3333635	3334790	+	1156	long	1	b3187	0	0
TU_Yan_30201986_Rich_1511	3334904	3336832	-	1929	long	2	b3190,b3189	0	0
TU_Yan_30201986_Rich_1512	3335194	3336832	-	1639	TTS	2	b3190,b3189	0	0
TU_Yan_30201986_Rich_1513	3335194	3337936	-	2743	long	4	b3192,b3191,b3190,b3189	0	0
TU_Yan_30201986_Rich_1514	3336060	3339288	-	3229	long	5	b3194,b3193,b3192,b3191,b3190	0	0
