id	start	stop	strand	length	term_type	gene_number	genes	pseudo	phantom
TU_Ju_31308523_LB.exponential_295	417100	419236	+	2137	TTS	2	b0399,b0400	0	0
TU_Ju_31308523_LB.exponential_296	419418	422409	+	2992	TTS	2	b0401,b0402	0	0
TU_Ju_31308523_LB.exponential_297	419418	420961	+	1544	TTS	1	b0401	0	0
TU_Ju_31308523_LB.exponential_298	419513	420961	+	1449	TTS	1	b0401	0	0
TU_Ju_31308523_LB.exponential_299	420747	422409	+	1663	TTS	1	b0402	0	0
TU_Ju_31308523_LB.exponential_300	420747	420961	+	215	TTS	0		0	0
TU_Ju_31308523_LB.exponential_301	420925	421122	-	198	TTS	0		0	0
TU_Ju_31308523_LB.exponential_302	421138	422409	+	1272	TTS	0		0	0
TU_Ju_31308523_LB.exponential_303	424984	427789	+	2806	TTS	3	b0405,b0406,b0407	0	0
TU_Ju_31308523_LB.exponential_304	426054	427789	+	1736	TTS	2	b0406,b0407	0	0
TU_Ju_31308523_LB.exponential_305	426054	430527	+	4474	TTS	4	b0406,b0407,b0408,b0409	0	0
TU_Ju_31308523_LB.exponential_306	426775	427789	+	1015	TTS	1	b0407	0	0
TU_Ju_31308523_LB.exponential_307	426775	430527	+	3753	TTS	3	b0407,b0408,b0409	0	0
TU_Ju_31308523_LB.exponential_308	427114	427789	+	676	TTS	1	b0407	0	0
TU_Ju_31308523_LB.exponential_309	427114	430527	+	3414	TTS	3	b0407,b0408,b0409	0	0
TU_Ju_31308523_LB.exponential_310	427203	427789	+	587	TTS	1	b0407	0	0
TU_Ju_31308523_LB.exponential_311	427203	430527	+	3325	TTS	3	b0407,b0408,b0409	0	0
TU_Ju_31308523_LB.exponential_312	429049	430527	+	1479	TTS	1	b0409	0	0
TU_Ju_31308523_LB.exponential_313	429631	430527	+	897	TTS	0		0	0
TU_Ju_31308523_LB.exponential_314	430575	431125	+	551	TTS	1	b0410	0	0
TU_Ju_31308523_LB.exponential_315	430962	432091	-	1130	TTS	1	b0411	0	0
TU_Ju_31308523_LB.exponential_316	430962	432185	-	1224	TTS	1	b0411	0	0
TU_Ju_31308523_LB.exponential_317	431030	432091	-	1062	TTS	1	b0411	0	0
TU_Ju_31308523_LB.exponential_318	431030	432185	-	1156	TTS	1	b0411	0	0
TU_Ju_31308523_LB.exponential_319	432277	432876	-	600	TTS	1	b0412	0	0
TU_Ju_31308523_LB.exponential_320	432277	433027	-	751	TTS	1	b0412	0	0
TU_Ju_31308523_LB.exponential_321	432958	435608	+	2651	TTS	4	b0413,b0414,b0415,b0416	0	0
TU_Ju_31308523_LB.exponential_322	432974	435608	+	2635	TTS	4	b0413,b0414,b0415,b0416	0	0
TU_Ju_31308523_LB.exponential_323	434504	435608	+	1105	TTS	2	b0415,b0416	0	0
TU_Ju_31308523_LB.exponential_324	437115	438284	-	1170	TTS	1	b0419	0	0
TU_Ju_31308523_LB.exponential_325	441467	443039	+	1573	TTS	1	b0423	0	0
TU_Ju_31308523_LB.exponential_326	442592	443039	+	448	TTS	0		0	0
TU_Ju_31308523_LB.exponential_327	443004	443744	-	741	TTS	1	b0424	0	0
TU_Ju_31308523_LB.exponential_328	443004	444560	-	1557	TTS	2	b0425,b0424	0	0
TU_Ju_31308523_LB.exponential_329	443004	444639	-	1636	TTS	2	b0425,b0424	0	0
TU_Ju_31308523_LB.exponential_330	444602	445327	+	726	TTS	1	b0426	0	0
TU_Ju_31308523_LB.exponential_331	444657	445327	+	671	TTS	1	b0426	0	0
TU_Ju_31308523_LB.exponential_332	446773	451653	-	4881	TTS	5	b0432,b0431,b0430,b0429,b0428	0	0
TU_Ju_31308523_LB.exponential_333	452011	454209	-	2199	TTS	3	b0434,ECK125289058,b0433	0	0
TU_Ju_31308523_LB.exponential_334	454232	454867	+	636	TTS	1	b0435	0	0
TU_Ju_31308523_LB.exponential_335	454305	454867	+	563	TTS	1	b0435	0	0
TU_Ju_31308523_LB.exponential_336	454305	456495	+	2191	TTS	2	b0435,b0436	0	0
TU_Ju_31308523_LB.exponential_337	454350	454867	+	518	TTS	1	b0435	0	0
TU_Ju_31308523_LB.exponential_338	454350	456495	+	2146	TTS	2	b0435,b0436	0	0
TU_Ju_31308523_LB.exponential_339	454422	454867	+	446	TTS	1	b0435	0	0
TU_Ju_31308523_LB.exponential_340	454422	456495	+	2074	TTS	2	b0435,b0436	0	0
TU_Ju_31308523_LB.exponential_341	454433	454867	+	435	TTS	1	b0435	0	0
TU_Ju_31308523_LB.exponential_342	454433	456495	+	2063	TTS	2	b0435,b0436	0	0
TU_Ju_31308523_LB.exponential_343	454833	456495	+	1663	TTS	1	b0436	0	0
TU_Ju_31308523_LB.exponential_344	454992	456495	+	1504	TTS	1	b0436	0	0
TU_Ju_31308523_LB.exponential_345	454992	458758	+	3767	TTS	3	b0436,b0437,b0438	0	0
TU_Ju_31308523_LB.exponential_346	456554	458758	+	2205	TTS	2	b0437,b0438	0	0
TU_Ju_31308523_LB.exponential_347	456576	458758	+	2183	TTS	2	b0437,b0438	0	0
TU_Ju_31308523_LB.exponential_348	456604	458758	+	2155	TTS	2	b0437,b0438	0	0
TU_Ju_31308523_LB.exponential_349	456604	461309	+	4706	TTS	3	b0437,b0438,b0439	0	0
TU_Ju_31308523_LB.exponential_350	457335	458758	+	1424	TTS	1	b0438	0	0
TU_Ju_31308523_LB.exponential_351	458812	461309	+	2498	TTS	1	b0439	0	0
TU_Ju_31308523_LB.exponential_352	458812	461784	+	2973	TTS	2	b0439,b0440	0	0
TU_Ju_31308523_LB.exponential_353	458812	463858	+	5047	TTS	3	b0439,b0440,b0441	0	0
TU_Ju_31308523_LB.exponential_354	461331	461784	+	454	TTS	1	b0440	0	0
TU_Ju_31308523_LB.exponential_355	461331	463858	+	2528	TTS	2	b0440,b0441	0	0
TU_Ju_31308523_LB.exponential_356	461394	461784	+	391	TTS	1	b0440	0	0
TU_Ju_31308523_LB.exponential_357	461394	463858	+	2465	TTS	2	b0440,b0441	0	0
TU_Ju_31308523_LB.exponential_358	461394	464371	+	2978	TTS	3	b0440,b0441,b0442	0	0
TU_Ju_31308523_LB.exponential_359	461852	463858	+	2007	TTS	1	b0441	0	0
TU_Ju_31308523_LB.exponential_360	461852	464371	+	2520	TTS	2	b0441,b0442	0	0
TU_Ju_31308523_LB.exponential_361	463909	464371	+	463	TTS	1	b0442	0	0
TU_Ju_31308523_LB.exponential_362	463909	464841	+	933	TTS	2	b0442,b0443	0	0
TU_Ju_31308523_LB.exponential_363	464347	464841	+	495	TTS	1	b0443	0	0
TU_Ju_31308523_LB.exponential_364	464806	465572	-	767	TTS	1	b0444	0	0
TU_Ju_31308523_LB.exponential_365	464806	467348	-	2543	TTS	2	b0445,b0444	0	0
TU_Ju_31308523_LB.exponential_366	467368	468270	+	903	TTS	1	b0446	0	0
TU_Ju_31308523_LB.exponential_367	467382	468270	+	889	TTS	1	b0446	0	0
TU_Ju_31308523_LB.exponential_368	472027	472484	+	458	TTS	0		0	0
TU_Ju_31308523_LB.exponential_369	473079	474299	+	1221	TTS	0		0	0
TU_Ju_31308523_LB.exponential_370	473225	474299	+	1075	TTS	0		0	0
TU_Ju_31308523_LB.exponential_371	473451	474299	+	849	TTS	0		0	0
TU_Ju_31308523_LB.exponential_372	474262	475201	-	940	TTS	1	b0452	0	0
TU_Ju_31308523_LB.exponential_373	475305	475987	+	683	TTS	1	b0453	0	0
TU_Ju_31308523_LB.exponential_374	478737	479288	-	552	TTS	1	b0458	0	0
TU_Ju_31308523_LB.exponential_375	478737	479944	-	1208	TTS	2	b0459,b0458	0	0
TU_Ju_31308523_LB.exponential_376	478737	480423	-	1687	TTS	3	b0460,b0459,b0458	0	0
TU_Ju_31308523_LB.exponential_377	478737	480795	-	2059	TTS	4	b0461,b0460,b0459,b0458	0	0
TU_Ju_31308523_LB.exponential_378	481213	482051	-	839	TTS	0		0	0
TU_Ju_31308523_LB.exponential_379	481213	482976	-	1764	TTS	0		0	0
TU_Ju_31308523_LB.exponential_380	481213	483154	-	1942	TTS	0		0	0
TU_Ju_31308523_LB.exponential_381	481213	485698	-	4486	TTS	2	b0463,b0462	0	0
TU_Ju_31308523_LB.exponential_382	481213	485980	-	4768	TTS	2	b0463,b0462	0	0
TU_Ju_31308523_LB.exponential_383	481213	486086	-	4874	TTS	2	b0463,b0462	0	0
TU_Ju_31308523_LB.exponential_384	486488	489933	+	3446	TTS	1	b0465	0	0
TU_Ju_31308523_LB.exponential_385	489276	489933	+	658	TTS	0		0	0
TU_Ju_31308523_LB.exponential_386	489902	490888	-	987	TTS	2	b0467,b0466	0	0
TU_Ju_31308523_LB.exponential_387	489902	491439	-	1538	TTS	2	b0467,b0466	0	0
TU_Ju_31308523_LB.exponential_388	490858	492044	+	1187	TTS	2	b0468,b0469	0	0
TU_Ju_31308523_LB.exponential_389	491310	492044	+	735	TTS	1	b0469	0	0
TU_Ju_31308523_LB.exponential_390	491310	495041	+	3732	TTS	4	b0469,b0470,b0471,b0472	0	0
TU_Ju_31308523_LB.exponential_391	492055	495041	+	2987	TTS	3	b0470,b0471,b0472	0	0
TU_Ju_31308523_LB.exponential_392	493838	495041	+	1204	TTS	2	b0471,b0472	0	0
TU_Ju_31308523_LB.exponential_393	493864	495041	+	1178	TTS	2	b0471,b0472	0	0
TU_Ju_31308523_LB.exponential_394	493876	495041	+	1166	TTS	2	b0471,b0472	0	0
TU_Ju_31308523_LB.exponential_395	493876	497032	+	3157	TTS	3	b0471,b0472,b0473	0	0
TU_Ju_31308523_LB.exponential_396	493964	495041	+	1078	TTS	2	b0471,b0472	0	0
TU_Ju_31308523_LB.exponential_397	495075	497032	+	1958	TTS	1	b0473	0	0
TU_Ju_31308523_LB.exponential_398	495075	497939	+	2865	TTS	3	b0473,ECK125203396,b0474	0	0
TU_Ju_31308523_LB.exponential_399	497132	497939	+	808	TTS	1	b0474	0	0
TU_Ju_31308523_LB.exponential_400	503438	504754	-	1317	TTS	1	b0479	0	0
TU_Ju_31308523_LB.exponential_401	503438	508097	-	4660	TTS	3	b0482,b0481,b0479	0	0
TU_Ju_31308523_LB.exponential_402	504771	506670	+	1900	TTS	1	b0480	0	0
TU_Ju_31308523_LB.exponential_403	504868	506670	+	1803	TTS	1	b0480	0	0
TU_Ju_31308523_LB.exponential_404	504887	506670	+	1784	TTS	1	b0480	0	0
TU_Ju_31308523_LB.exponential_405	506569	507110	-	542	TTS	1	b0481	0	0
TU_Ju_31308523_LB.exponential_406	506569	507157	-	589	TTS	1	b0481	0	0
TU_Ju_31308523_LB.exponential_407	506569	508097	-	1529	TTS	2	b0482,b0481	0	0
TU_Ju_31308523_LB.exponential_408	507196	508097	-	902	TTS	1	b0482	0	0
TU_Ju_31308523_LB.exponential_409	508579	511411	-	2833	TTS	1	b0484	0	0
TU_Ju_31308523_LB.exponential_410	514319	515825	-	1507	TTS	2	b0489,b0488	0	0
TU_Ju_31308523_LB.exponential_411	514319	515868	-	1550	TTS	2	b0489,b0488	0	0
TU_Ju_31308523_LB.exponential_412	514319	515880	-	1562	TTS	2	b0489,b0488	0	0
TU_Ju_31308523_LB.exponential_413	514319	518305	-	3987	TTS	3	b0492,b0489,b0488	0	0
TU_Ju_31308523_LB.exponential_414	515890	517400	+	1511	TTS	2	b0490,b0491	0	0
TU_Ju_31308523_LB.exponential_415	517317	518305	-	989	TTS	1	b0492	0	0
TU_Ju_31308523_LB.exponential_416	517317	518442	-	1126	TTS	1	b0492	0	0
TU_Ju_31308523_LB.exponential_417	517317	519327	-	2011	TTS	2	b0493,b0492	0	0
TU_Ju_31308523_LB.exponential_418	517317	519797	-	2481	TTS	3	b0494,b0493,b0492	0	0
TU_Ju_31308523_LB.exponential_419	517362	518305	-	944	TTS	1	b0492	0	0
TU_Ju_31308523_LB.exponential_420	517362	518442	-	1081	TTS	1	b0492	0	0
TU_Ju_31308523_LB.exponential_421	517362	519327	-	1966	TTS	2	b0493,b0492	0	0
TU_Ju_31308523_LB.exponential_422	517362	519797	-	2436	TTS	3	b0494,b0493,b0492	0	0
TU_Ju_31308523_LB.exponential_423	519163	522874	+	3712	TTS	2	b0495,b0496	0	0
TU_Ju_31308523_LB.exponential_424	532388	533861	+	1474	TTS	2	b0505,b0506	0	0
TU_Ju_31308523_LB.exponential_425	532614	533861	+	1248	TTS	1	b0506	0	0
TU_Ju_31308523_LB.exponential_426	532964	533861	+	898	TTS	1	b0506	0	0
TU_Ju_31308523_LB.exponential_427	532964	537511	+	4548	TTS	4	b0506,b0507,b0508,b0509	0	0
TU_Ju_31308523_LB.exponential_428	532982	533861	+	880	TTS	1	b0506	0	0
TU_Ju_31308523_LB.exponential_429	533631	533861	+	231	TTS	0		0	0
TU_Ju_31308523_LB.exponential_430	533631	537511	+	3881	TTS	3	b0507,b0508,b0509	0	0
TU_Ju_31308523_LB.exponential_431	540136	540547	+	412	TTS	0		0	0
TU_Ju_31308523_LB.exponential_432	540346	540547	+	202	TTS	0		0	0
TU_Ju_31308523_LB.exponential_433	541948	543111	+	1164	TTS	0		0	0
TU_Ju_31308523_LB.exponential_434	543191	544570	-	1380	TTS	1	b0515	0	0
TU_Ju_31308523_LB.exponential_435	543191	544581	-	1391	TTS	1	b0515	0	0
TU_Ju_31308523_LB.exponential_436	553872	554491	-	620	TTS	1	b0525	0	0
TU_Ju_31308523_LB.exponential_437	553872	554558	-	687	TTS	1	b0525	0	0
TU_Ju_31308523_LB.exponential_438	554415	556036	+	1622	TTS	1	b0526	0	0
TU_Ju_31308523_LB.exponential_439	554495	556036	+	1542	TTS	1	b0526	0	0
TU_Ju_31308523_LB.exponential_440	554575	556036	+	1462	TTS	1	b0526	0	0
TU_Ju_31308523_LB.exponential_441	556626	557024	-	399	TTS	1	b0528	0	0
TU_Ju_31308523_LB.exponential_442	556626	557781	-	1156	TTS	2	b0529,b0528	0	0
TU_Ju_31308523_LB.exponential_443	564715	566013	-	1299	TTS	1	b0537	0	0
TU_Ju_31308523_LB.exponential_444	566828	568708	+	1881	TTS	4	b0540,ECK120023909,b0541,b0543	0	0
TU_Ju_31308523_LB.exponential_445	567942	568708	+	767	TTS	1	b0543	0	0
TU_Ju_31308523_LB.exponential_446	568290	568708	+	419	TTS	1	b0543	0	0
TU_Ju_31308523_LB.exponential_447	571363	572349	+	987	TTS	1	b0546	0	0
TU_Ju_31308523_LB.exponential_448	571808	572349	+	542	TTS	0		0	0
TU_Ju_31308523_LB.exponential_449	574366	576870	-	2505	TTS	2	b0552,b0553	0	0
TU_Ju_31308523_LB.exponential_450	574476	576870	-	2395	TTS	2	b0552,b0553	0	0
TU_Ju_31308523_LB.exponential_451	578443	578921	-	479	TTS	1	b0557	0	0
TU_Ju_31308523_LB.exponential_452	583595	584668	+	1074	TTS	1	b0564	0	0
TU_Ju_31308523_LB.exponential_453	584631	585664	-	1034	TTS	1	b0565	0	0
TU_Ju_31308523_LB.exponential_454	584631	585778	-	1148	TTS	1	b0565	0	0
TU_Ju_31308523_LB.exponential_455	601928	603413	+	1486	TTS	1	b0576	0	0
TU_Ju_31308523_LB.exponential_456	602399	603413	+	1015	TTS	0		0	0
TU_Ju_31308523_LB.exponential_457	603118	603413	+	296	TTS	0		0	0
TU_Ju_31308523_LB.exponential_458	603374	604685	-	1312	TTS	1	b0577	0	0
TU_Ju_31308523_LB.exponential_459	603374	605453	-	2080	TTS	2	b0578,b0577	0	0
TU_Ju_31308523_LB.exponential_460	603374	605912	-	2539	TTS	3	b0579,b0578,b0577	0	0
TU_Ju_31308523_LB.exponential_461	604738	605453	-	716	TTS	1	b0578	0	0
TU_Ju_31308523_LB.exponential_462	604738	605912	-	1175	TTS	2	b0579,b0578	0	0
TU_Ju_31308523_LB.exponential_463	604738	606223	-	1486	TTS	3	b0580,b0579,b0578	0	0
TU_Ju_31308523_LB.exponential_464	608769	609180	-	412	TTS	0		0	0
TU_Ju_31308523_LB.exponential_465	608769	609230	-	462	TTS	0		0	0
TU_Ju_31308523_LB.exponential_466	608769	609432	-	664	TTS	0		0	0
TU_Ju_31308523_LB.exponential_467	616051	618089	+	2039	TTS	0		0	0
TU_Ju_31308523_LB.exponential_468	623507	624727	-	1221	TTS	1	b0592	0	0
TU_Ju_31308523_LB.exponential_469	637773	638633	-	861	TTS	1	b0604	0	0
TU_Ju_31308523_LB.exponential_470	637773	638733	-	961	TTS	1	b0604	0	0
TU_Ju_31308523_LB.exponential_471	637773	638781	-	1009	TTS	1	b0604	0	0
TU_Ju_31308523_LB.exponential_472	638434	639666	+	1233	TTS	1	b0605	0	0
TU_Ju_31308523_LB.exponential_473	638628	639666	+	1039	TTS	1	b0605	0	0
TU_Ju_31308523_LB.exponential_474	638692	639666	+	975	TTS	1	b0605	0	0
TU_Ju_31308523_LB.exponential_475	638880	639666	+	787	TTS	1	b0605	0	0
TU_Ju_31308523_LB.exponential_476	638880	641378	+	2499	TTS	2	b0605,b0606	0	0
TU_Ju_31308523_LB.exponential_477	640342	641378	+	1037	TTS	0		0	0
TU_Ju_31308523_LB.exponential_478	640349	641378	+	1030	TTS	0		0	0
TU_Ju_31308523_LB.exponential_479	641343	641903	-	561	TTS	1	b0607	0	0
TU_Ju_31308523_LB.exponential_480	641386	641903	-	518	TTS	1	b0607	0	0
TU_Ju_31308523_LB.exponential_481	644017	645034	-	1018	TTS	1	b0611	0	0
TU_Ju_31308523_LB.exponential_482	652598	654579	+	1982	TTS	1	b0620	0	0
TU_Ju_31308523_LB.exponential_483	652756	654579	+	1824	TTS	1	b0620	0	0
TU_Ju_31308523_LB.exponential_484	654546	655753	-	1208	TTS	0		0	0
TU_Ju_31308523_LB.exponential_485	654546	656022	-	1477	TTS	1	b0621	0	0
TU_Ju_31308523_LB.exponential_486	656526	657548	+	1023	TTS	2	b0622,b0623	0	0
TU_Ju_31308523_LB.exponential_487	657215	657548	+	334	TTS	1	b0623	0	0
TU_Ju_31308523_LB.exponential_488	657249	657548	+	300	TTS	1	b0623	0	0
TU_Ju_31308523_LB.exponential_489	657517	657968	-	452	TTS	1	b0624	0	0
TU_Ju_31308523_LB.exponential_490	657517	657997	-	481	TTS	1	b0624	0	0
TU_Ju_31308523_LB.exponential_491	657933	659221	+	1289	TTS	2	b4581,b0627	0	0
TU_Ju_31308523_LB.exponential_492	657965	659221	+	1257	TTS	2	b4581,b0627	0	0
TU_Ju_31308523_LB.exponential_493	658820	659221	+	402	TTS	1	b0627	0	0
TU_Ju_31308523_LB.exponential_494	658872	659221	+	350	TTS	1	b0627	0	0
TU_Ju_31308523_LB.exponential_495	658899	659221	+	323	TTS	1	b0627	0	0
TU_Ju_31308523_LB.exponential_496	659189	660301	-	1113	TTS	1	b0628	0	0
TU_Ju_31308523_LB.exponential_497	661596	662311	-	716	TTS	1	b0630	0	0
TU_Ju_31308523_LB.exponential_498	661596	662706	-	1111	TTS	2	b0631,b0630	0	0
TU_Ju_31308523_LB.exponential_499	661596	664001	-	2406	TTS	3	b0632,b0631,b0630	0	0
TU_Ju_31308523_LB.exponential_500	662338	662706	-	369	TTS	1	b0631	0	0
TU_Ju_31308523_LB.exponential_501	662338	664001	-	1664	TTS	2	b0632,b0631	0	0
TU_Ju_31308523_LB.exponential_502	662338	665332	-	2995	TTS	3	b0633,b0632,b0631	0	0
TU_Ju_31308523_LB.exponential_503	662671	664001	-	1331	TTS	1	b0632	0	0
TU_Ju_31308523_LB.exponential_504	662671	665332	-	2662	TTS	2	b0633,b0632	0	0
TU_Ju_31308523_LB.exponential_505	662671	669072	-	6402	TTS	6	b0637,b0636,b0635,b0634,b0633,b0632	0	0
TU_Ju_31308523_LB.exponential_506	671541	672998	-	1458	TTS	1	b0641	0	0
TU_Ju_31308523_LB.exponential_507	671541	673264	-	1724	TTS	1	b0641	0	0
TU_Ju_31308523_LB.exponential_508	671541	674845	-	3305	TTS	2	b0642,b0641	0	0
TU_Ju_31308523_LB.exponential_509	671541	674922	-	3382	TTS	2	b0642,b0641	0	0
TU_Ju_31308523_LB.exponential_510	674861	675562	+	702	TTS	1	b0643	0	0
TU_Ju_31308523_LB.exponential_511	674936	675562	+	627	TTS	1	b0643	0	0
TU_Ju_31308523_LB.exponential_512	674992	675562	+	571	TTS	1	b0643	0	0
TU_Ju_31308523_LB.exponential_513	683423	684438	-	1016	TTS	1	b0651	0	0
TU_Ju_31308523_LB.exponential_514	684493	689004	-	4512	TTS	6	b0656,b0655,b4763,b0654,b0653,b0652	0	0
TU_Ju_31308523_LB.exponential_515	684493	689040	-	4548	TTS	6	b0656,b0655,b4763,b0654,b0653,b0652	0	0
TU_Ju_31308523_LB.exponential_516	684493	689051	-	4559	TTS	6	b0656,b0655,b4763,b0654,b0653,b0652	0	0
TU_Ju_31308523_LB.exponential_517	686682	689004	-	2323	TTS	2	b0656,b0655	0	0
TU_Ju_31308523_LB.exponential_518	686682	689040	-	2359	TTS	2	b0656,b0655	0	0
TU_Ju_31308523_LB.exponential_519	686682	689051	-	2370	TTS	2	b0656,b0655	0	0
TU_Ju_31308523_LB.exponential_520	689296	691882	-	2587	TTS	2	b0658,b0657	0	0
TU_Ju_31308523_LB.exponential_521	689296	693429	-	4134	TTS	4	b0660,b0659,b0658,b0657	0	0
TU_Ju_31308523_LB.exponential_522	689296	693469	-	4174	TTS	4	b0660,b0659,b0658,b0657	0	0
TU_Ju_31308523_LB.exponential_523	693498	694992	-	1495	TTS	1	b0661	0	0
TU_Ju_31308523_LB.exponential_524	693498	695020	-	1523	TTS	1	b0661	0	0
TU_Ju_31308523_LB.exponential_525	695011	696427	+	1417	TTS	1	b0662	0	0
TU_Ju_31308523_LB.exponential_526	695076	696427	+	1352	TTS	1	b0662	0	0
TU_Ju_31308523_LB.exponential_527	696396	697166	-	771	TTS	7	b0673,b0672,b0670,b0668,b0666,b0665,b0664	0	0
TU_Ju_31308523_LB.exponential_528	696396	697270	-	875	TTS	7	b0673,b0672,b0670,b0668,b0666,b0665,b0664	0	0
TU_Ju_31308523_LB.exponential_529	697471	699222	-	1752	TTS	1	b0674	0	0
TU_Ju_31308523_LB.exponential_530	697471	700352	-	2882	TTS	2	b0675,b0674	0	0
TU_Ju_31308523_LB.exponential_531	699420	700352	-	933	TTS	1	b0675	0	0
TU_Ju_31308523_LB.exponential_532	699420	701865	-	2446	TTS	2	b0676,b0675	0	0
TU_Ju_31308523_LB.exponential_533	699420	703706	-	4287	TTS	4	b0678,b0677,b0676,b0675	0	0
TU_Ju_31308523_LB.exponential_534	703259	705968	+	2710	TTS	1	b0679	0	0
TU_Ju_31308523_LB.exponential_535	703323	705968	+	2646	TTS	1	b0679	0	0
TU_Ju_31308523_LB.exponential_536	703839	705968	+	2130	TTS	1	b0679	0	0
TU_Ju_31308523_LB.exponential_537	705998	707981	+	1984	TTS	1	b0680	0	0
TU_Ju_31308523_LB.exponential_538	706062	707981	+	1920	TTS	1	b0680	0	0
TU_Ju_31308523_LB.exponential_539	710155	710723	-	569	TTS	1	b0683	0	0
TU_Ju_31308523_LB.exponential_540	710155	710828	-	674	TTS	2	b4637,b0683	0	0
TU_Ju_31308523_LB.exponential_541	710155	711521	-	1367	TTS	3	b0684,b4637,b0683	0	0
TU_Ju_31308523_LB.exponential_542	710155	711952	-	1798	TTS	4	b0685,b0684,b4637,b0683	0	0
TU_Ju_31308523_LB.exponential_543	710155	712835	-	2681	TTS	5	b0686,b0685,b0684,b4637,b0683	0	0
TU_Ju_31308523_LB.exponential_544	710155	712843	-	2689	TTS	5	b0686,b0685,b0684,b4637,b0683	0	0
TU_Ju_31308523_LB.exponential_545	711982	712672	-	691	TTS	0		0	0
TU_Ju_31308523_LB.exponential_546	711982	712835	-	854	TTS	1	b0686	0	0
TU_Ju_31308523_LB.exponential_547	711982	712843	-	862	TTS	1	b0686	0	0
TU_Ju_31308523_LB.exponential_548	712680	715243	+	2564	TTS	2	b0687,b0688	0	0
TU_Ju_31308523_LB.exponential_549	712850	715243	+	2394	TTS	2	b0687,b0688	0	0
TU_Ju_31308523_LB.exponential_550	712945	715243	+	2299	TTS	2	b0687,b0688	0	0
TU_Ju_31308523_LB.exponential_551	713286	715243	+	1958	TTS	1	b0688	0	0
TU_Ju_31308523_LB.exponential_552	716902	718247	-	1346	TTS	0		0	0
TU_Ju_31308523_LB.exponential_553	720990	721772	-	783	TTS	1	b0694	0	0
TU_Ju_31308523_LB.exponential_554	720990	722209	-	1220	TTS	1	b0694	0	0
TU_Ju_31308523_LB.exponential_555	720990	724410	-	3421	TTS	1	b0694	0	0
TU_Ju_31308523_LB.exponential_556	720990	724489	-	3500	TTS	2	b0695,b0694	0	0
TU_Ju_31308523_LB.exponential_557	720990	724739	-	3750	TTS	2	b0695,b0694	0	0
TU_Ju_31308523_LB.exponential_558	729071	729394	+	324	TTS	1	b0699	0	0
TU_Ju_31308523_LB.exponential_559	753129	754671	-	1543	TTS	1	b0720	0	0
TU_Ju_31308523_LB.exponential_560	753129	754683	-	1555	TTS	1	b0720	0	0
TU_Ju_31308523_LB.exponential_561	753129	754775	-	1647	TTS	2	b4768,b0720	0	0
TU_Ju_31308523_LB.exponential_562	753129	754795	-	1667	TTS	3	b4735,b4768,b0720	0	0
TU_Ju_31308523_LB.exponential_563	754954	758487	+	3534	TTS	4	b0721,b0722,b0723,b0724	0	0
TU_Ju_31308523_LB.exponential_564	758036	758487	+	452	TTS	0		0	0
TU_Ju_31308523_LB.exponential_565	758553	765148	+	6596	TTS	4	b0726,b0727,b0728,b0729	0	0
TU_Ju_31308523_LB.exponential_566	758584	765148	+	6565	TTS	4	b0726,b0727,b0728,b0729	0	0
TU_Ju_31308523_LB.exponential_567	761183	765148	+	3966	TTS	3	b0727,b0728,b0729	0	0
TU_Ju_31308523_LB.exponential_568	763036	765148	+	2113	TTS	1	b0729	0	0
TU_Ju_31308523_LB.exponential_569	765063	765899	-	837	TTS	1	b0730	0	0
TU_Ju_31308523_LB.exponential_570	771169	774372	+	3204	TTS	3	b0733,b0734,b4515	0	0
TU_Ju_31308523_LB.exponential_571	771169	774648	+	3480	TTS	4	b0733,b0734,b4515,b0735	0	0
TU_Ju_31308523_LB.exponential_572	771203	774372	+	3170	TTS	3	b0733,b0734,b4515	0	0
TU_Ju_31308523_LB.exponential_573	771203	774648	+	3446	TTS	4	b0733,b0734,b4515,b0735	0	0
TU_Ju_31308523_LB.exponential_574	771212	774372	+	3161	TTS	3	b0733,b0734,b4515	0	0
TU_Ju_31308523_LB.exponential_575	771212	774648	+	3437	TTS	4	b0733,b0734,b4515,b0735	0	0
TU_Ju_31308523_LB.exponential_576	771285	774372	+	3088	TTS	3	b0733,b0734,b4515	0	0
TU_Ju_31308523_LB.exponential_577	771285	774648	+	3364	TTS	4	b0733,b0734,b4515,b0735	0	0
TU_Ju_31308523_LB.exponential_578	774710	779673	+	4964	TTS	6	b0736,b0737,b0738,b0739,b0740,b0741	0	0
TU_Ju_31308523_LB.exponential_579	774710	780434	+	5725	TTS	7	b0736,b0737,b0738,b0739,b0740,b0741,b0742	0	0
TU_Ju_31308523_LB.exponential_580	775419	779673	+	4255	TTS	4	b0738,b0739,b0740,b0741	0	0
TU_Ju_31308523_LB.exponential_581	775419	780434	+	5016	TTS	5	b0738,b0739,b0740,b0741,b0742	0	0
TU_Ju_31308523_LB.exponential_582	777472	779673	+	2202	TTS	2	b0740,b0741	0	0
TU_Ju_31308523_LB.exponential_583	777472	780434	+	2963	TTS	3	b0740,b0741,b0742	0	0
TU_Ju_31308523_LB.exponential_584	777537	779673	+	2137	TTS	2	b0740,b0741	0	0
TU_Ju_31308523_LB.exponential_585	777537	780434	+	2898	TTS	3	b0740,b0741,b0742	0	0
TU_Ju_31308523_LB.exponential_586	777700	779673	+	1974	TTS	2	b0740,b0741	0	0
