id	start	stop	strand	length	term_type	gene_number	genes	pseudo	phantom
TU_Yan_30201986_M9_1277	2428023	2430799	-	2777	long	3	b2313,b2312,b2311	0	0
TU_Yan_30201986_M9_1278	2428683	2430799	-	2117	TTS	2	b2313,b2312	0	0
TU_Yan_30201986_M9_1279	2429987	2431937	-	1951	long	2	b2314,b2313	0	0
TU_Yan_30201986_M9_1280	2430784	2431873	-	1090	long	1	b2314	0	0
TU_Yan_30201986_M9_1281	2430858	2433972	-	3115	long	3	b2316,b2315,b2314	0	0
TU_Yan_30201986_M9_1282	2430860	2434014	-	3155	long	3	b2316,b2315,b2314	0	0
TU_Yan_30201986_M9_1283	2431600	2435324	-	3725	long	3	b2317,b2316,b2315	0	0
TU_Yan_30201986_M9_1284	2432972	2433972	-	1001	TTS	1	b2316	0	0
TU_Yan_30201986_M9_1285	2432972	2434014	-	1043	TTS	1	b2316	0	0
TU_Yan_30201986_M9_1286	2433055	2436890	-	3836	long	3	b2319,b2318,b2317	0	0
TU_Yan_30201986_M9_1287	2433534	2437883	-	4350	long	4	b2320,b2319,b2318,b2317	0	0
TU_Yan_30201986_M9_1288	2434504	2437944	-	3441	long	3	b2320,b2319,b2318	0	0
TU_Yan_30201986_M9_1289	2434725	2437932	-	3208	long	3	b2320,b2319,b2318	0	0
TU_Yan_30201986_M9_1290	2436669	2437883	-	1215	TTS	1	b2320	0	0
TU_Yan_30201986_M9_1291	2438269	2441641	-	3373	long	2	b2323,b2322	0	0
TU_Yan_30201986_M9_1292	2438530	2440239	-	1710	long	1	b2322	0	0
TU_Yan_30201986_M9_1293	2440279	2441641	-	1363	TTS	1	b2323	0	0
TU_Yan_30201986_M9_1294	2441738	2444073	+	2336	long	1	b2324	0	0
TU_Yan_30201986_M9_1295	2444105	2447628	-	3524	long	4	b2329,b2328,b2327,b2326	0	0
TU_Yan_30201986_M9_1296	2444124	2448472	-	4349	long	5	b2330,b2329,b2328,b2327,b2326	0	0
TU_Yan_30201986_M9_1297	2448220	2449456	+	1237	long	1	b2331	0	0
TU_Yan_30201986_M9_1298	2448581	2449841	+	1261	long	1	b2331	0	0
TU_Yan_30201986_M9_1299	2456113	2456916	-	804	long	1	b2340	0	0
TU_Yan_30201986_M9_1300	2461249	2462702	+	1454	long	1	b2344	0	0
TU_Yan_30201986_M9_1301	2464074	2465084	-	1011	long	1	b2346	0	0
TU_Yan_30201986_M9_1302	2464208	2465084	-	877	TTS	1	b2346	0	0
TU_Yan_30201986_M9_1303	2464208	2465215	-	1008	long	1	b2346	0	0
TU_Yan_30201986_M9_1304	2466514	2468547	+	2034	long	2	b2349,b2350	0	0
TU_Yan_30201986_M9_1305	2467830	2471136	+	3307	long	4	b2350,b2351,b2352,b2353	0	0
TU_Yan_30201986_M9_1306	2483629	2485827	+	2199	long	2	b4781,b2369	0	0
TU_Yan_30201986_M9_1307	2483640	2485653	+	2014	long	2	b4781,b2369	0	0
TU_Yan_30201986_M9_1308	2494697	2495334	-	638	long	1	b2377	0	0
TU_Yan_30201986_M9_1309	2496399	2498356	-	1958	long	1	b2379	0	0
TU_Yan_30201986_M9_1310	2497008	2498356	-	1349	TTS	1	b2379	0	0
TU_Yan_30201986_M9_1311	2500007	2502028	+	2022	long	2	b2381,b2382	0	0
TU_Yan_30201986_M9_1312	2508362	2509932	-	1571	long	1	b2388	0	0
TU_Yan_30201986_M9_1313	2508364	2509462	-	1099	long	1	b2388	0	0
TU_Yan_30201986_M9_1314	2508420	2509462	-	1043	TTS	1	b2388	0	0
TU_Yan_30201986_M9_1315	2511135	2512734	-	1600	long	1	b2392	0	0
TU_Yan_30201986_M9_1316	2512868	2515307	+	2440	long	1	b2393	0	0
TU_Yan_30201986_M9_1317	2513008	2515571	+	2564	long	2	b2393,b2394	0	0
TU_Yan_30201986_M9_1318	2518406	2519370	+	965	long	2	b2398,b2399	0	0
TU_Yan_30201986_M9_1319	2518831	2520730	-	1900	long	1	b2400	0	0
TU_Yan_30201986_M9_1320	2518997	2520773	-	1777	long	1	b2400	0	0
TU_Yan_30201986_M9_1321	2519207	2520730	-	1524	TTS	1	b2400	0	0
TU_Yan_30201986_M9_1322	2520921	2521518	+	598	long	4	b2401,b2402,b2403,b2404	0	0
TU_Yan_30201986_M9_1323	2525893	2526882	-	990	long	1	b2409	0	0
TU_Yan_30201986_M9_1324	2526925	2528197	+	1273	long	1	b2410	0	0
TU_Yan_30201986_M9_1325	2527768	2530234	-	2467	long	3	ECK125121989,b2411,b4546	0	0
TU_Yan_30201986_M9_1326	2528062	2531280	-	3219	long	3	b2412,ECK125121989,b2411	0	0
TU_Yan_30201986_M9_1327	2528068	2531375	-	3308	long	3	b2412,ECK125121989,b2411	0	0
TU_Yan_30201986_M9_1328	2531423	2532288	+	866	TTS	1	b2413	0	0
TU_Yan_30201986_M9_1329	2531423	2533432	+	2010	long	2	b2413,b2414	0	0
TU_Yan_30201986_M9_1330	2532342	2533432	+	1091	long	1	b2414	0	0
TU_Yan_30201986_M9_1331	2532376	2533432	+	1057	TTS	1	b2414	0	0
TU_Yan_30201986_M9_1332	2532376	2536387	+	4012	long	4	b2414,b2415,b2416,b2417	0	0
TU_Yan_30201986_M9_1333	2533499	2536387	+	2889	TTS	3	b2415,b2416,b2417	0	0
TU_Yan_30201986_M9_1334	2533499	2536554	+	3056	long	3	b2415,b2416,b2417	0	0
TU_Yan_30201986_M9_1335	2533600	2534344	+	745	TTS	1	b2415	0	0
TU_Yan_30201986_M9_1336	2533600	2536387	+	2788	long	3	b2415,b2416,b2417	0	0
TU_Yan_30201986_M9_1337	2533731	2536175	+	2445	long	2	b2415,b2416	0	0
TU_Yan_30201986_M9_1338	2535451	2536387	+	937	long	1	b2417	0	0
TU_Yan_30201986_M9_1339	2535482	2536387	+	906	TTS	1	b2417	0	0
TU_Yan_30201986_M9_1340	2535482	2536472	+	991	long	1	b2417	0	0
TU_Yan_30201986_M9_1341	2536342	2537288	-	947	long	1	b2418	0	0
TU_Yan_30201986_M9_1342	2536356	2537277	-	922	long	1	b2418	0	0
TU_Yan_30201986_M9_1343	2537314	2538641	+	1328	long	2	b2419,b2420	0	0
TU_Yan_30201986_M9_1344	2537904	2539704	-	1801	long	1	b2421	0	0
TU_Yan_30201986_M9_1345	2539623	2543558	-	3936	long	4	b2425,b2424,b2423,b2422	0	0
TU_Yan_30201986_M9_1346	2543622	2544664	-	1043	long	1	b2426	0	0
TU_Yan_30201986_M9_1347	2545693	2549501	+	3809	long	3	b2428,b2429,b2430	0	0
TU_Yan_30201986_M9_1348	2549231	2550590	-	1360	long	1	b2431	0	0
TU_Yan_30201986_M9_1349	2549460	2550555	-	1096	long	1	b2431	0	0
TU_Yan_30201986_M9_1350	2549750	2552167	-	2418	long	3	b2434,b2433,b2432	0	0
TU_Yan_30201986_M9_1351	2552241	2554429	+	2189	long	2	b2435,b2436	0	0
TU_Yan_30201986_M9_1352	2552278	2554537	+	2260	long	2	b2435,b2436	0	0
TU_Yan_30201986_M9_1353	2552325	2554657	+	2333	long	2	b2435,b2436	0	0
TU_Yan_30201986_M9_1354	2552951	2554447	+	1497	long	1	b2436	0	0
TU_Yan_30201986_M9_1355	2554903	2558838	-	3936	long	4	b2441,b2440,b2439,b2438	0	0
TU_Yan_30201986_M9_1356	2555179	2558810	-	3632	long	4	b2441,b2440,b2439,b2438	0	0
TU_Yan_30201986_M9_1357	2558775	2560191	+	1417	long	1	b2442	0	0
TU_Yan_30201986_M9_1358	2576004	2578443	-	2440	long	1	b2463	0	0
TU_Yan_30201986_M9_1359	2576004	2578498	-	2495	long	1	b2463	0	0
TU_Yan_30201986_M9_1360	2576043	2578531	-	2489	long	1	b2463	0	0
TU_Yan_30201986_M9_1361	2576050	2578498	-	2449	TTS	1	b2463	0	0
TU_Yan_30201986_M9_1362	2576050	2578517	-	2468	long	1	b2463	0	0
TU_Yan_30201986_M9_1363	2578589	2581877	+	3289	long	2	b2464,b2465	0	0
TU_Yan_30201986_M9_1364	2582597	2583501	-	905	long	1	b2467	0	0
TU_Yan_30201986_M9_1365	2591166	2593192	+	2027	long	3	b2471,b2472,b4547	0	0
TU_Yan_30201986_M9_1366	2591560	2593230	+	1671	long	2	b2472,b4547	0	0
TU_Yan_30201986_M9_1367	2592874	2593789	-	916	long	1	b2473	0	0
TU_Yan_30201986_M9_1368	2593040	2596763	-	3724	long	3	b2475,b2474,b2473	0	0
TU_Yan_30201986_M9_1369	2594529	2596784	-	2256	long	1	b2475	0	0
TU_Yan_30201986_M9_1370	2595280	2597781	-	2502	long	2	b2476,b2475	0	0
TU_Yan_30201986_M9_1371	2595613	2599784	-	4172	long	4	b2478,b2477,b2476,b2475	0	0
TU_Yan_30201986_M9_1372	2595677	2599233	-	3557	long	3	b2477,b2476,b2475	0	0
TU_Yan_30201986_M9_1373	2596058	2599352	-	3295	long	2	b2477,b2476	0	0
TU_Yan_30201986_M9_1374	2596861	2597781	-	921	TTS	1	b2476	0	0
TU_Yan_30201986_M9_1375	2597631	2599661	-	2031	long	1	b2477	0	0
TU_Yan_30201986_M9_1376	2597797	2599784	-	1988	TTS	2	b2478,b2477	0	0
TU_Yan_30201986_M9_1377	2599806	2601032	+	1227	long	2	b2479,b2480	0	0
TU_Yan_30201986_M9_1378	2599878	2600994	+	1117	TTS	2	b2479,b2480	0	0
TU_Yan_30201986_M9_1379	2599878	2601180	+	1303	long	2	b2479,b2480	0	0
TU_Yan_30201986_M9_1380	2600436	2600996	+	561	long	1	b2480	0	0
TU_Yan_30201986_M9_1381	2614372	2615915	-	1544	long	1	b2493	0	0
TU_Yan_30201986_M9_1382	2615987	2618414	+	2428	long	2	b2494,b2495	0	0
TU_Yan_30201986_M9_1383	2616025	2618221	+	2197	long	2	b2494,b2495	0	0
TU_Yan_30201986_M9_1384	2616067	2618060	+	1994	long	2	b2494,b2495	0	0
TU_Yan_30201986_M9_1385	2616958	2618043	+	1086	long	1	b2495	0	0
TU_Yan_30201986_M9_1386	2617738	2620909	-	3172	long	3	b2498,b2497,b2496	0	0
TU_Yan_30201986_M9_1387	2617789	2618805	-	1017	long	1	b2496	0	0
TU_Yan_30201986_M9_1388	2618838	2620909	-	2072	TTS	2	b2498,b2497	0	0
TU_Yan_30201986_M9_1389	2621152	2622915	+	1764	TTS	2	b2499,b2500	0	0
TU_Yan_30201986_M9_1390	2621152	2624889	+	3738	long	2	b2499,b2500	0	0
TU_Yan_30201986_M9_1391	2622200	2622915	+	716	TTS	1	b2500	0	0
TU_Yan_30201986_M9_1392	2622200	2626175	+	3976	long	2	b2500,b2501	0	0
TU_Yan_30201986_M9_1393	2622976	2626479	+	3504	long	1	b2501	0	0
TU_Yan_30201986_M9_1394	2623007	2626369	+	3363	long	1	b2501	0	0
TU_Yan_30201986_M9_1395	2629251	2629573	+	323	long	1	b2504	0	0
TU_Yan_30201986_M9_1396	2630679	2634105	-	3427	long	2	b2508,b2507	0	0
TU_Yan_30201986_M9_1397	2630768	2632715	-	1948	long	1	b2507	0	0
TU_Yan_30201986_M9_1398	2630903	2634105	-	3203	TTS	2	b2508,b2507	0	0
TU_Yan_30201986_M9_1399	2634197	2635862	+	1666	long	1	b2509	0	0
TU_Yan_30201986_M9_1400	2635481	2637643	-	2163	long	2	b2511,b2510	0	0
TU_Yan_30201986_M9_1401	2635862	2638975	-	3114	long	2	b2512,b2511	0	0
TU_Yan_30201986_M9_1402	2636302	2639578	-	3277	long	2	b2513,b2512	0	0
TU_Yan_30201986_M9_1403	2637419	2640641	-	3223	long	3	b2514,b2513,b2512	0	0
TU_Yan_30201986_M9_1404	2637593	2641981	-	4389	long	4	b2515,b4761,b2514,b2513	0	0
TU_Yan_30201986_M9_1405	2640805	2643004	-	2200	long	1	b2516	0	0
TU_Yan_30201986_M9_1406	2641194	2642932	-	1739	long	1	b2516	0	0
TU_Yan_30201986_M9_1407	2641374	2644913	-	3540	long	3	b2518,b2517,b2516	0	0
TU_Yan_30201986_M9_1408	2644335	2644913	-	579	TTS	1	b2518	0	0
TU_Yan_30201986_M9_1409	2652386	2653513	+	1128	long	1	b2521	0	0
TU_Yan_30201986_M9_1410	2652468	2653385	+	918	TTS	1	b2521	0	0
TU_Yan_30201986_M9_1411	2652468	2653505	+	1038	long	1	b2521	0	0
TU_Yan_30201986_M9_1412	2656972	2658990	-	2019	long	1	b2526	0	0
TU_Yan_30201986_M9_1413	2658329	2662199	-	3871	long	5	b2531,b2530,b2529,b2528,b2527	0	0
TU_Yan_30201986_M9_1414	2660848	2663347	-	2500	long	2	b2532,b2531	0	0
TU_Yan_30201986_M9_1415	2663405	2664281	+	877	TTS	1	b2533	0	0
TU_Yan_30201986_M9_1416	2663405	2664471	+	1067	long	1	b2533	0	0
TU_Yan_30201986_M9_1417	2666525	2667864	-	1340	long	1	b2536	0	0
TU_Yan_30201986_M9_1418	2666978	2668937	-	1960	long	2	b2537,b4706	0	0
TU_Yan_30201986_M9_1419	2683640	2685571	-	1932	long	1	b2551	0	0
TU_Yan_30201986_M9_1420	2684070	2685571	-	1502	TTS	1	b2551	0	0
TU_Yan_30201986_M9_1421	2685796	2687089	+	1294	long	1	b2552	0	0
TU_Yan_30201986_M9_1422	2686965	2687441	-	477	long	1	b2553	0	0
TU_Yan_30201986_M9_1423	2687859	2691340	-	3482	long	3	b4441,b2556,b2555	0	0
TU_Yan_30201986_M9_1424	2689088	2690137	-	1050	long	0		0	0
TU_Yan_30201986_M9_1425	2691571	2695589	-	4019	long	1	b2557	0	0
TU_Yan_30201986_M9_1426	2697302	2698592	-	1291	long	2	b2560,b2559	0	0
TU_Yan_30201986_M9_1427	2700555	2701812	-	1258	long	2	b2564,b2563	0	0
TU_Yan_30201986_M9_1428	2702987	2704223	-	1237	long	1	b2567	0	0
TU_Yan_30201986_M9_1429	2703826	2707209	-	3384	long	2	b2569,b2568	0	0
TU_Yan_30201986_M9_1430	2705868	2709034	-	3167	long	2	b2571,b2570	0	0
TU_Yan_30201986_M9_1431	2706318	2709632	-	3315	long	3	b2572,b2571,b2570	0	0
TU_Yan_30201986_M9_1432	2707201	2710088	-	2888	long	4	b2573,b2572,b2571,b2570	0	0
TU_Yan_30201986_M9_1433	2708046	2710165	-	2120	long	3	b4725,b2573,b2572	0	0
TU_Yan_30201986_M9_1434	2708660	2709632	-	973	TTS	1	b2572	0	0
TU_Yan_30201986_M9_1435	2709046	2710229	-	1184	long	2	b4725,b2573	0	0
TU_Yan_30201986_M9_1436	2710391	2712582	+	2192	long	1	b2574	0	0
TU_Yan_30201986_M9_1437	2711842	2712801	-	960	long	1	b2575	0	0
TU_Yan_30201986_M9_1438	2712764	2714544	+	1781	long	1	b2576	0	0
TU_Yan_30201986_M9_1439	2712880	2714393	+	1514	long	1	b2576	0	0
TU_Yan_30201986_M9_1440	2714194	2715386	-	1193	long	1	b2577	0	0
TU_Yan_30201986_M9_1441	2716729	2717971	+	1243	long	1	b2580	0	0
TU_Yan_30201986_M9_1442	2717305	2718554	-	1250	long	1	b2581	0	0
TU_Yan_30201986_M9_1443	2717372	2718619	-	1248	long	1	b2581	0	0
TU_Yan_30201986_M9_1444	2717452	2718554	-	1103	TTS	1	b2581	0	0
TU_Yan_30201986_M9_1445	2717452	2718659	-	1208	long	1	b2581	0	0
TU_Yan_30201986_M9_1446	2718674	2719305	+	632	long	1	b2582	0	0
TU_Yan_30201986_M9_1447	2722286	2724231	+	1946	long	2	b4782,b2585	0	0
TU_Yan_30201986_M9_1448	2722376	2724260	+	1885	long	2	b4782,b2585	0	0
TU_Yan_30201986_M9_1449	2722625	2724468	+	1844	long	3	b4782,b2585,b2586	0	0
TU_Yan_30201986_M9_1450	2722668	2724642	+	1975	long	3	b4782,b2585,b2586	0	0
TU_Yan_30201986_M9_1451	2723523	2725811	-	2289	long	1	b2587	0	0
TU_Yan_30201986_M9_1452	2724348	2725811	-	1464	TTS	1	b2587	0	0
TU_Yan_30201986_M9_1453	2727768	2729910	-	2143	long	1	b2590	0	0
TU_Yan_30201986_M9_1454	2728964	2731448	-	2485	long	2	b2591,b2590	0	0
TU_Yan_30201986_M9_1455	2729514	2731329	-	1816	long	1	b2591	0	0
TU_Yan_30201986_M9_1456	2729854	2733958	-	4105	long	0		0	0
TU_Yan_30201986_M9_1457	2730095	2734205	-	4111	long	1	b2592	0	0
TU_Yan_30201986_M9_1458	2731298	2734293	-	2996	long	1	b2592	0	0
TU_Yan_30201986_M9_1459	2732511	2736065	-	3555	long	3	b2594,b2593,b4609	0	0
TU_Yan_30201986_M9_1460	2734152	2736065	-	1914	TTS	3	b2594,b2593,b4609	0	0
TU_Yan_30201986_M9_1461	2735959	2736930	+	972	long	1	b2595	0	0
TU_Yan_30201986_M9_1462	2736024	2736930	+	907	long	1	b2595	0	0
TU_Yan_30201986_M9_1463	2736071	2736930	+	860	TTS	1	b2595	0	0
TU_Yan_30201986_M9_1464	2736071	2736930	+	860	long	1	b2595	0	0
TU_Yan_30201986_M9_1465	2736085	2736930	+	846	TTS	1	b2595	0	0
TU_Yan_30201986_M9_1466	2736085	2737073	+	989	long	1	b2595	0	0
TU_Yan_30201986_M9_1467	2737123	2737542	+	420	long	2	b2597,ECK125289072	0	0
TU_Yan_30201986_M9_1468	2737579	2739067	+	1489	long	2	b2598,b2599	0	0
TU_Yan_30201986_M9_1469	2738643	2741201	-	2559	long	2	b2601,b2600	0	0
TU_Yan_30201986_M9_1470	2741823	2744047	+	2225	long	2	b2603,b2604	0	0
TU_Yan_30201986_M9_1471	2743679	2746254	-	2576	long	5	b2609,b2608,b2607,ECK125121987,b2606	0	0
TU_Yan_30201986_M9_1472	2744124	2746254	-	2131	TTS	5	b2609,b2608,b2607,ECK125121987,b2606	0	0
TU_Yan_30201986_M9_1473	2744124	2746082	-	1959	long	4	b2608,b2607,ECK125121987,b2606	0	0
TU_Yan_30201986_M9_1474	2744124	2746174	-	2051	long	4	b2608,b2607,ECK125121987,b2606	0	0
TU_Yan_30201986_M9_1475	2744124	2746206	-	2083	long	5	b2609,b2608,b2607,ECK125121987,b2606	0	0
TU_Yan_30201986_M9_1476	2744127	2747853	-	3727	long	6	b2610,b2609,b2608,b2607,ECK125121987,b2606	0	0
TU_Yan_30201986_M9_1477	2745206	2747558	-	2353	long	2	b2609,b2608	0	0
TU_Yan_30201986_M9_1478	2747931	2750229	+	2299	long	2	b2611,b4461	0	0
TU_Yan_30201986_M9_1479	2749591	2750746	-	1156	long	1	b2614	0	0
TU_Yan_30201986_M9_1480	2750061	2750746	-	686	TTS	1	b2614	0	0
TU_Yan_30201986_M9_1481	2750708	2752144	+	1437	long	1	b2615	0	0
TU_Yan_30201986_M9_1482	2750765	2752574	+	1810	long	1	b2615	0	0
TU_Yan_30201986_M9_1483	2751758	2753851	+	2094	long	1	b2616	0	0
TU_Yan_30201986_M9_1484	2753554	2754225	+	672	long	1	b2617	0	0
TU_Yan_30201986_M9_1485	2753656	2754748	-	1093	long	1	b2618	0	0
TU_Yan_30201986_M9_1486	2753971	2754748	-	778	TTS	1	b2618	0	0
TU_Yan_30201986_M9_1487	2754831	2756036	+	1206	long	2	b2620,b2621	0	0
TU_Yan_30201986_M9_1488	2755585	2756117	+	533	long	1	b2621	0	0
TU_Yan_30201986_M9_1489	2756132	2757437	+	1306	long	1	b2622	0	0
TU_Yan_30201986_M9_1490	2763265	2765312	-	2048	long	1	b2628	0	0
TU_Yan_30201986_M9_1491	2765893	2767490	+	1598	long	2	b2630,b2631	0	0
TU_Yan_30201986_M9_1492	2773287	2775182	+	1896	long	1	b2642	0	0
TU_Yan_30201986_M9_1493	2795624	2796564	+	941	long	1	b2664	0	0
TU_Yan_30201986_M9_1494	2797837	2798537	-	701	long	1	b2669	0	0
TU_Yan_30201986_M9_1495	2798047	2798537	-	491	TTS	1	b2669	0	0
TU_Yan_30201986_M9_1496	2798452	2800694	-	2243	long	1	b2671	0	0
TU_Yan_30201986_M9_1497	2800619	2804555	+	3937	long	4	b2673,b2674,b2675,b2676	0	0
TU_Yan_30201986_M9_1498	2800655	2804687	+	4033	long	4	b2673,b2674,b2675,b2676	0	0
TU_Yan_30201986_M9_1499	2804749	2808172	+	3424	long	3	b2677,b2678,b2679	0	0
TU_Yan_30201986_M9_1500	2809568	2813312	+	3745	long	4	b2682,b2683,b2684,b2685	0	0
TU_Yan_30201986_M9_1501	2813982	2816874	-	2893	long	2	b2688,b2687	0	0
TU_Yan_30201986_M9_1502	2813985	2816753	-	2769	long	2	b2688,b2687	0	0
TU_Yan_30201986_M9_1503	2814051	2817528	-	3478	long	4	b2690,b2689,b2688,b2687	0	0
TU_Yan_30201986_M9_1504	2817560	2818700	-	1141	long	5	b2695,b2694,b2693,b2692,b2691	0	0
TU_Yan_30201986_M9_1505	2818054	2819189	-	1136	long	5	b2696,b2695,b2694,b2693,b2692	0	0
TU_Yan_30201986_M9_1506	2818557	2822090	-	3534	long	2	b2697,b2696	0	0
TU_Yan_30201986_M9_1507	2818806	2819686	-	881	long	1	b2696	0	0
TU_Yan_30201986_M9_1508	2818916	2819273	-	358	long	1	b2696	0	0
TU_Yan_30201986_M9_1509	2818922	2822090	-	3169	TTS	2	b2697,b2696	0	0
TU_Yan_30201986_M9_1510	2821017	2824373	-	3357	long	3	b2700,b2699,b2698	0	0
TU_Yan_30201986_M9_1511	2822041	2823818	-	1778	long	2	b2699,b2698	0	0
TU_Yan_30201986_M9_1512	2822663	2823818	-	1156	TTS	1	b2699	0	0
TU_Yan_30201986_M9_1513	2822663	2824373	-	1711	TTS	2	b2700,b2699	0	0
TU_Yan_30201986_M9_1514	2822663	2825603	-	2941	long	3	b2701,b2700,b2699	0	0
TU_Yan_30201986_M9_1515	2828960	2831035	+	2076	long	2	b2707,b2708	0	0
TU_Yan_30201986_M9_1516	2830242	2832309	-	2068	long	1	b2709	0	0
TU_Yan_30201986_M9_1517	2837389	2839288	-	1900	long	2	b2714,b2713	0	0
TU_Yan_30201986_M9_1518	2842204	2843102	-	899	long	1	b2717	0	0
TU_Yan_30201986_M9_1519	2850838	2854396	+	3559	long	4	b2727,b2728,b2729,b2730	0	0
TU_Yan_30201986_M9_1520	2857024	2859758	+	2735	long	1	b2733	0	0
TU_Yan_30201986_M9_1521	2860296	2861256	-	961	long	1	b2735	0	0
TU_Yan_30201986_M9_1522	2866100	2868117	-	2018	long	1	b2741	0	0
TU_Yan_30201986_M9_1523	2866470	2868283	-	1814	long	1	b2741	0	0
TU_Yan_30201986_M9_1524	2866506	2868828	-	2323	long	2	b2742,b2741	0	0
TU_Yan_30201986_M9_1525	2866509	2868117	-	1609	TTS	1	b2741	0	0
TU_Yan_30201986_M9_1526	2866509	2869554	-	3046	long	3	b2743,b2742,b2741	0	0
TU_Yan_30201986_M9_1527	2866510	2867808	-	1299	long	1	b2741	0	0
TU_Yan_30201986_M9_1528	2867317	2870619	-	3303	long	3	b2744,b2743,b2742	0	0
TU_Yan_30201986_M9_1529	2867675	2870686	-	3012	long	2	b2744,b2743	0	0
TU_Yan_30201986_M9_1530	2867677	2871481	-	3805	long	3	b2745,b2744,b2743	0	0
TU_Yan_30201986_M9_1531	2868871	2872900	-	4030	long	6	b2748,b2747,b2746,b2745,b2744,b2743	0	0
TU_Yan_30201986_M9_1532	2869941	2872975	-	3035	long	4	b2748,b2747,b2746,b2745	0	0
TU_Yan_30201986_M9_1533	2870190	2873388	-	3199	long	5	b2749,b2748,b2747,b2746,b2745	0	0
TU_Yan_30201986_M9_1534	2872456	2876370	-	3915	long	5	b2752,b2751,b2750,b2749,b2748	0	0
TU_Yan_30201986_M9_1535	2873356	2876370	-	3015	TTS	3	b2752,b2751,b2750	0	0
TU_Yan_30201986_M9_1536	2876546	2878269	+	1724	long	1	b2753	0	0
TU_Yan_30201986_M9_1537	2887524	2891962	-	4439	long	3	b2764,b2763,b2762	0	0
TU_Yan_30201986_M9_1538	2892189	2892889	+	701	long	1	b2765	0	0
TU_Yan_30201986_M9_1539	2904079	2905442	-	1364	long	1	b2777	0	0
TU_Yan_30201986_M9_1540	2906556	2909713	-	3158	long	2	b2780,b2779	0	0
TU_Yan_30201986_M9_1541	2906590	2908879	-	2290	long	1	b2779	0	0
TU_Yan_30201986_M9_1542	2906592	2909713	-	3122	TTS	2	b2780,b2779	0	0
TU_Yan_30201986_M9_1543	2906592	2908438	-	1847	long	1	b2779	0	0
TU_Yan_30201986_M9_1544	2907640	2911368	-	3729	long	4	b2783,b2782,b2781,b2780	0	0
TU_Yan_30201986_M9_1545	2909649	2913828	-	4180	long	4	b2784,b2783,b2782,b2781	0	0
TU_Yan_30201986_M9_1546	2910921	2915029	-	4109	long	3	b2785,b2784,b2783	0	0
TU_Yan_30201986_M9_1547	2910997	2914277	-	3281	long	2	b2784,b2783	0	0
TU_Yan_30201986_M9_1548	2922058	2923013	-	956	long	1	b2790	0	0
TU_Yan_30201986_M9_1549	2922332	2924137	-	1806	long	3	b2792,b2791,b2790	0	0
TU_Yan_30201986_M9_1550	2922660	2924524	-	1865	long	3	b4408,b2792,b2791	0	0
TU_Yan_30201986_M9_1551	2924158	2925313	-	1156	long	1	b2793	0	0
TU_Yan_30201986_M9_1552	2925318	2927362	+	2045	long	1	b2794	0	0
TU_Yan_30201986_M9_1553	2926271	2927709	+	1439	TTS	1	b2795	0	0
TU_Yan_30201986_M9_1554	2926271	2930308	+	4038	long	2	b2795,b2796	0	0
TU_Yan_30201986_M9_1555	2928102	2930439	+	2338	long	1	b2796	0	0
TU_Yan_30201986_M9_1556	2931035	2932139	+	1105	long	1	b2798	0	0
TU_Yan_30201986_M9_1557	2939320	2940468	+	1149	long	1	b2805	0	0
TU_Yan_30201986_M9_1558	2940361	2942639	-	2279	long	2	b2808,b2807	0	0
TU_Yan_30201986_M9_1559	2943318	2945037	+	1720	long	2	b2810,b2811	0	0
TU_Yan_30201986_M9_1560	2944657	2946062	-	1406	long	1	b2812	0	0
TU_Yan_30201986_M9_1561	2945964	2947208	-	1245	long	1	b2813	0	0
TU_Yan_30201986_M9_1562	2947381	2949018	+	1638	long	3	b2814,b2815,b2816	0	0
TU_Yan_30201986_M9_1563	2947682	2949063	-	1382	long	1	b2817	0	0
TU_Yan_30201986_M9_1564	2949210	2951318	+	2109	long	1	b2818	0	0
TU_Yan_30201986_M9_1565	2952555	2956198	-	3644	long	0		0	0
TU_Yan_30201986_M9_1566	2955850	2959461	-	3612	long	1	b2821	0	0
TU_Yan_30201986_M9_1567	2960166	2962506	-	2341	long	0		0	0
TU_Yan_30201986_M9_1568	2964279	2966116	-	1838	long	2	b2828,b2827	0	0
TU_Yan_30201986_M9_1569	2965816	2969005	-	3190	long	2	b2830,b2829	0	0
TU_Yan_30201986_M9_1570	2970393	2971522	+	1130	long	2	b2832,b2833	0	0
TU_Yan_30201986_M9_1571	2971566	2973003	+	1438	long	1	b2834	0	0
TU_Yan_30201986_M9_1572	2976568	2978033	+	1466	long	1	b2837	0	0
TU_Yan_30201986_M9_1573	2977246	2978925	-	1680	long	1	b2838	0	0
TU_Yan_30201986_M9_1574	2984272	2985613	-	1342	long	1	b2844	0	0
TU_Yan_30201986_M9_1575	2998076	2999918	-	1843	long	2	b2865,b2864	0	0
TU_Yan_30201986_M9_1576	3033341	3036324	-	2984	long	2	b2891,b2890	0	0
TU_Yan_30201986_M9_1577	3035888	3039776	-	3889	long	3	b2894,b2893,b2892	0	0
TU_Yan_30201986_M9_1578	3036312	3039768	-	3457	long	3	b2894,b2893,b2892	0	0
TU_Yan_30201986_M9_1579	3036329	3039479	-	3151	long	2	b2893,b2892	0	0
TU_Yan_30201986_M9_1580	3037814	3040087	-	2274	long	2	b2894,b2893	0	0
TU_Yan_30201986_M9_1581	3039822	3040541	+	720	long	1	b2895	0	0
